准确性权重,连续等待权重,不稳定权重,胜出方案,最小综合风险
0.05,0.0,0.95,18/22,0.002226878552173095
0.05,0.01,0.94,18/22,0.006354754421621998
0.05,0.02,0.9299999999999999,18/22,0.010482630291070901
0.05,0.03,0.9199999999999999,18/22,0.014610506160519805
0.05,0.04,0.9099999999999999,18/22,0.018738382029968706
0.05,0.05,0.8999999999999999,18/22,0.02286625789941761
0.05,0.06,0.8899999999999999,18/22,0.026994133768866512
0.05,0.07,0.8799999999999999,18/22,0.031122009638315417
0.05,0.08,0.87,18/22,0.03524988550776432
0.05,0.09,0.86,18/22,0.03937776137721322
0.05,0.1,0.85,18/22,0.04350563724666213
0.05,0.11,0.84,18/22,0.047633513116111026
0.05,0.12,0.83,18/22,0.05176138898555993
0.05,0.13,0.82,18/22,0.055889264855008836
0.05,0.14,0.8099999999999999,18/22,0.06001714072445774
0.05,0.15,0.7999999999999999,18/22,0.06414501659390665
0.05,0.16,0.7899999999999999,18/22,0.06827289246335555
0.05,0.17,0.7799999999999999,18/22,0.07240076833280445
0.05,0.18,0.77,18/22,0.07652864420225336
0.05,0.19,0.76,18/22,0.08065652007170226
0.05,0.2,0.75,18/22,0.08478439594115117
0.05,0.21,0.74,18/22,0.08891227181060006
0.05,0.22,0.73,18/22,0.09304014768004897
0.05,0.23,0.72,18/22,0.09716802354949788
0.05,0.24,0.71,18/22,0.10129589941894677
0.05,0.25,0.7,18/22,0.10542377528839568
0.05,0.26,0.69,16/18,0.10812689778566978
0.05,0.27,0.6799999999999999,16/18,0.1099479785775371
0.05,0.28,0.6699999999999999,16/18,0.1117690593694044
0.05,0.29,0.6599999999999999,16/18,0.1135901401612717
0.05,0.3,0.6499999999999999,16/18,0.11541122095313901
0.05,0.31,0.6399999999999999,16/18,0.11723230174500632
0.05,0.32,0.6299999999999999,16/18,0.11905338253687364
0.05,0.33,0.6199999999999999,16/18,0.12087446332874094
0.05,0.34,0.6099999999999999,16/18,0.12269554412060825
0.05,0.35000000000000003,0.5999999999999999,16/18,0.12451662491247556
0.05,0.36,0.59,16/18,0.12633770570434286
0.05,0.37,0.58,16/18,0.12815878649621015
0.05,0.38,0.57,16/18,0.12997986728807748
0.05,0.39,0.5599999999999999,16/18,0.1318009480799448
0.05,0.4,0.5499999999999999,16/18,0.1336220288718121
0.05,0.41000000000000003,0.5399999999999999,16/18,0.1354431096636794
0.05,0.42,0.53,16/18,0.13726419045554672
0.05,0.43,0.52,16/18,0.13908527124741402
0.05,0.44,0.51,16/18,0.14090635203928134
0.05,0.45,0.49999999999999994,16/18,0.14272743283114864
0.05,0.46,0.48999999999999994,16/18,0.14454851362301596
0.05,0.47000000000000003,0.4799999999999999,16/18,0.14636959441488326
0.05,0.48,0.47,16/18,0.14819067520675056
0.05,0.49,0.45999999999999996,16/18,0.15001175599861785
0.05,0.5,0.44999999999999996,16/18,0.15183283679048518
0.05,0.51,0.43999999999999995,16/18,0.1536539175823525
0.05,0.52,0.42999999999999994,16/18,0.15547499837421977
0.05,0.53,0.41999999999999993,16/18,0.1572960791660871
0.05,0.54,0.4099999999999999,16/18,0.1591171599579544
0.05,0.55,0.3999999999999999,16/18,0.16093824074982171
0.05,0.56,0.3899999999999999,16/18,0.16275932154168904
0.05,0.5700000000000001,0.3799999999999999,16/18,0.16458040233355634
0.05,0.58,0.37,16/18,0.1664014831254236
0.05,0.59,0.36,16/18,0.16822256391729093
0.05,0.6,0.35,16/18,0.17004364470915823
0.05,0.61,0.33999999999999997,16/18,0.17186472550102555
0.05,0.62,0.32999999999999996,16/18,0.17368580629289287
0.05,0.63,0.31999999999999995,15/18,0.17518009602018345
0.05,0.64,0.30999999999999994,15/18,0.17532600292227013
0.05,0.65,0.29999999999999993,15/18,0.1754719098243568
0.05,0.66,0.2899999999999999,15/18,0.17561781672644347
0.05,0.67,0.2799999999999999,15/18,0.17576372362853016
0.05,0.68,0.2699999999999999,15/18,0.17590963053061684
0.05,0.6900000000000001,0.2599999999999999,15/18,0.17605553743270352
0.05,0.7000000000000001,0.2499999999999999,15/18,0.17620144433479018
0.05,0.71,0.24,15/18,0.17634735123687686
0.05,0.72,0.22999999999999998,15/18,0.17649325813896352
0.05,0.73,0.21999999999999997,15/18,0.1766391650410502
0.05,0.74,0.20999999999999996,15/18,0.17678507194313686
0.05,0.75,0.19999999999999996,15/18,0.17693097884522357
0.05,0.76,0.18999999999999995,15/18,0.17707688574731026
0.05,0.77,0.17999999999999994,15/18,0.17722279264939692
0.05,0.78,0.16999999999999993,15/18,0.1773686995514836
0.05,0.79,0.15999999999999992,15/18,0.17751460645357026
0.05,0.8,0.1499999999999999,15/18,0.17766051335565697
0.05,0.81,0.1399999999999999,15/18,0.17780642025774362
0.05,0.8200000000000001,0.1299999999999999,15/18,0.1779523271598303
0.05,0.8300000000000001,0.11999999999999988,15/18,0.17809823406191697
0.05,0.84,0.10999999999999999,15/18,0.17824414096400365
0.05,0.85,0.09999999999999998,15/18,0.17839004786609033
0.05,0.86,0.08999999999999997,15/18,0.17853595476817702
0.05,0.87,0.07999999999999996,15/18,0.1786818616702637
0.05,0.88,0.06999999999999995,15/18,0.17882776857235036
0.05,0.89,0.05999999999999994,15/18,0.17897367547443704
0.05,0.9,0.04999999999999993,15/18,0.1791195823765237
0.05,0.91,0.039999999999999925,15/18,0.1792654892786104
0.05,0.92,0.029999999999999916,15/18,0.17941139618069707
0.05,0.93,0.019999999999999907,15/18,0.17955730308278375
0.05,0.9400000000000001,0.009999999999999898,15/18,0.17970320998487044
0.05,0.9500000000000001,-1.1102230246251565e-16,15/18,0.1798491168869571
0.06,0.0,0.94,18/22,0.002672254262607714
0.06,0.01,0.9299999999999999,18/22,0.006800130132056617
0.06,0.02,0.9199999999999999,18/22,0.01092800600150552
0.06,0.03,0.9099999999999999,18/22,0.015055881870954423
0.06,0.04,0.8999999999999999,18/22,0.019183757740403325
0.06,0.05,0.8899999999999999,18/22,0.02331163360985223
0.06,0.06,0.8799999999999999,18/22,0.027439509479301134
0.06,0.07,0.8699999999999999,18/22,0.03156738534875004
0.06,0.08,0.86,18/22,0.03569526121819894
0.06,0.09,0.85,18/22,0.03982313708764784
0.06,0.1,0.84,18/22,0.04395101295709675
0.06,0.11,0.83,18/22,0.048078888826545645
0.06,0.12,0.82,18/22,0.05220676469599455
0.06,0.13,0.8099999999999999,18/22,0.056334640565443454
0.06,0.14,0.7999999999999999,18/22,0.06046251643489236
0.06,0.15,0.7899999999999999,18/22,0.06459039230434126
0.06,0.16,0.7799999999999999,18/22,0.06871826817379016
0.06,0.17,0.7699999999999999,18/22,0.07284614404323907
0.06,0.18,0.76,18/22,0.07697401991268797
0.06,0.19,0.75,18/22,0.08110189578213688
0.06,0.2,0.74,18/22,0.08522977165158578
0.06,0.21,0.73,18/22,0.08935764752103467
0.06,0.22,0.72,18/22,0.09348552339048358
0.06,0.23,0.71,18/22,0.0976133992599325
0.06,0.24,0.7,18/22,0.10174127512938139
0.06,0.25,0.69,18/22,0.10586915099883029
0.06,0.26,0.6799999999999999,16/18,0.10828265722509373
0.06,0.27,0.6699999999999999,16/18,0.11010373801696105
0.06,0.28,0.6599999999999999,16/18,0.11192481880882836
0.06,0.29,0.6499999999999999,16/18,0.11374589960069564
0.06,0.3,0.6399999999999999,16/18,0.11556698039256295
0.06,0.31,0.6299999999999999,16/18,0.11738806118443026
0.06,0.32,0.6199999999999999,16/18,0.11920914197629759
0.06,0.33,0.6099999999999999,16/18,0.12103022276816489
0.06,0.34,0.5999999999999999,16/18,0.1228513035600322
0.06,0.35000000000000003,0.5899999999999999,16/18,0.1246723843518995
0.06,0.36,0.58,16/18,0.1264934651437668
0.06,0.37,0.57,16/18,0.12831454593563413
0.06,0.38,0.5599999999999999,16/18,0.13013562672750142
0.06,0.39,0.5499999999999999,16/18,0.13195670751936875
0.06,0.4,0.5399999999999999,16/18,0.13377778831123605
0.06,0.41000000000000003,0.5299999999999999,16/18,0.13559886910310337
0.06,0.42,0.52,16/18,0.13741994989497067
0.06,0.43,0.51,16/18,0.13924103068683796
0.06,0.44,0.49999999999999994,16/18,0.1410621114787053
0.06,0.45,0.48999999999999994,16/18,0.14288319227057258
0.06,0.46,0.4799999999999999,16/18,0.1447042730624399
0.06,0.47000000000000003,0.4699999999999999,16/18,0.1465253538543072
0.06,0.48,0.45999999999999996,16/18,0.1483464346461745
0.06,0.49,0.44999999999999996,16/18,0.1501675154380418
0.06,0.5,0.43999999999999995,16/18,0.15198859622990915
0.06,0.51,0.42999999999999994,16/18,0.15380967702177645
0.06,0.52,0.41999999999999993,16/18,0.15563075781364374
0.06,0.53,0.4099999999999999,16/18,0.15745183860551104
0.06,0.54,0.3999999999999999,16/18,0.15927291939737837
0.06,0.55,0.3899999999999999,16/18,0.1610940001892457
0.06,0.56,0.3799999999999999,16/18,0.162915080981113
0.06,0.5700000000000001,0.3699999999999999,16/18,0.1647361617729803
0.06,0.58,0.36,16/18,0.16655724256484758
0.06,0.59,0.35,16/18,0.16837832335671488
0.06,0.6,0.33999999999999997,16/18,0.1701994041485822
0.06,0.61,0.32999999999999996,16/18,0.17202048494044953
0.06,0.62,0.31999999999999995,16/18,0.17384156573231682
0.06,0.63,0.30999999999999994,15/18,0.17437768825792802
0.06,0.64,0.29999999999999993,15/18,0.1745235951600147
0.06,0.65,0.2899999999999999,15/18,0.17466950206210136
0.06,0.66,0.2799999999999999,15/18,0.17481540896418807
0.06,0.67,0.2699999999999999,15/18,0.17496131586627472
0.06,0.68,0.2599999999999999,15/18,0.1751072227683614
0.06,0.6900000000000001,0.2499999999999999,15/18,0.1752531296704481
0.06,0.7000000000000001,0.23999999999999988,15/18,0.17539903657253475
0.06,0.71,0.22999999999999998,15/18,0.17554494347462143
0.06,0.72,0.21999999999999997,15/18,0.1756908503767081
0.06,0.73,0.20999999999999996,15/18,0.17583675727879478
0.06,0.74,0.19999999999999996,15/18,0.17598266418088146
0.06,0.75,0.18999999999999995,15/18,0.17612857108296814
0.06,0.76,0.17999999999999994,15/18,0.17627447798505483
0.06,0.77,0.16999999999999993,15/18,0.17642038488714148
0.06,0.78,0.15999999999999992,15/18,0.17656629178922817
0.06,0.79,0.1499999999999999,15/18,0.17671219869131485
0.06,0.8,0.1399999999999999,15/18,0.17685810559340154
0.06,0.81,0.1299999999999999,15/18,0.1770040124954882
0.06,0.8200000000000001,0.11999999999999988,15/18,0.17714991939757488
0.06,0.8300000000000001,0.10999999999999988,15/18,0.17729582629966156
0.06,0.84,0.09999999999999998,15/18,0.17744173320174822
0.06,0.85,0.08999999999999997,15/18,0.17758764010383493
0.06,0.86,0.07999999999999996,15/18,0.1777335470059216
0.06,0.87,0.06999999999999995,15/18,0.17787945390800827
0.06,0.88,0.05999999999999994,15/18,0.17802536081009493
0.06,0.89,0.04999999999999993,15/18,0.1781712677121816
0.06,0.9,0.039999999999999925,15/18,0.1783171746142683
0.06,0.91,0.029999999999999916,15/18,0.17846308151635498
0.06,0.92,0.019999999999999907,15/18,0.17860898841844164
0.06,0.93,0.009999999999999898,15/18,0.17875489532052832
0.06,0.9400000000000001,-1.1102230246251565e-16,15/18,0.178900802222615
0.07,0.0,0.9299999999999999,18/22,0.003117629973042333
0.07,0.01,0.9199999999999999,18/22,0.007245505842491236
0.07,0.02,0.9099999999999999,18/22,0.011373381711940139
0.07,0.03,0.8999999999999999,18/22,0.015501257581389042
0.07,0.04,0.8899999999999999,18/22,0.019629133450837947
0.07,0.05,0.8799999999999999,18/22,0.02375700932028685
0.07,0.06,0.8699999999999999,18/22,0.027884885189735753
0.07,0.07,0.8599999999999999,18/22,0.03201276105918466
0.07,0.08,0.85,18/22,0.036140636928633556
0.07,0.09,0.84,18/22,0.04026851279808246
0.07,0.1,0.83,18/22,0.044396388667531365
0.07,0.11,0.82,18/22,0.04852426453698026
0.07,0.12,0.8099999999999999,18/22,0.05265214040642917
0.07,0.13,0.7999999999999999,18/22,0.05678001627587807
0.07,0.14,0.7899999999999999,18/22,0.06090789214532698
0.07,0.15,0.7799999999999999,18/22,0.06503576801477588
0.07,0.16,0.7699999999999999,18/22,0.06916364388422479
0.07,0.17,0.7599999999999999,18/22,0.07329151975367369
0.07,0.18,0.75,18/22,0.0774193956231226
0.07,0.19,0.74,18/22,0.0815472714925715
0.07,0.2,0.73,18/22,0.0856751473620204
0.07,0.21,0.72,18/22,0.0898030232314693
0.07,0.22,0.71,18/22,0.0939308991009182
0.07,0.23,0.7,18/22,0.09805877497036712
0.07,0.24,0.69,18/22,0.10218665083981601
0.07,0.25,0.6799999999999999,18/22,0.10631452670926492
0.07,0.26,0.6699999999999999,16/18,0.10843841666451767
0.07,0.27,0.6599999999999999,16/18,0.110259497456385
0.07,0.28,0.6499999999999999,16/18,0.11208057824825231
0.07,0.29,0.6399999999999999,16/18,0.11390165904011959
0.07,0.3,0.6299999999999999,16/18,0.11572273983198691
0.07,0.31,0.6199999999999999,16/18,0.11754382062385421
0.07,0.32,0.6099999999999999,16/18,0.11936490141572154
0.07,0.33,0.5999999999999999,16/18,0.12118598220758883
0.07,0.34,0.5899999999999999,16/18,0.12300706299945614
0.07,0.35000000000000003,0.5799999999999998,16/18,0.12482814379132345
0.07,0.36,0.57,16/18,0.12664922458319078
0.07,0.37,0.5599999999999999,16/18,0.12847030537505807
0.07,0.38,0.5499999999999999,16/18,0.13029138616692537
0.07,0.39,0.5399999999999999,16/18,0.1321124669587927
0.07,0.4,0.5299999999999999,16/18,0.13393354775066002
0.07,0.41000000000000003,0.5199999999999999,16/18,0.1357546285425273
0.07,0.42,0.51,16/18,0.1375757093343946
0.07,0.43,0.49999999999999994,16/18,0.1393967901262619
0.07,0.44,0.48999999999999994,16/18,0.14121787091812923
0.07,0.45,0.4799999999999999,16/18,0.14303895170999653
0.07,0.46,0.4699999999999999,16/18,0.14486003250186386
0.07,0.47000000000000003,0.4599999999999999,16/18,0.14668111329373115
0.07,0.48,0.44999999999999996,16/18,0.14850219408559845
0.07,0.49,0.43999999999999995,16/18,0.15032327487746577
0.07,0.5,0.42999999999999994,16/18,0.15214435566933307
0.07,0.51,0.41999999999999993,16/18,0.1539654364612004
0.07,0.52,0.4099999999999999,16/18,0.1557865172530677
0.07,0.53,0.3999999999999999,16/18,0.15760759804493502
0.07,0.54,0.3899999999999999,16/18,0.15942867883680234
0.07,0.55,0.3799999999999999,16/18,0.16124975962866964
0.07,0.56,0.3699999999999999,16/18,0.16307084042053696
0.07,0.5700000000000001,0.3599999999999999,16/18,0.16489192121240426
0.07,0.58,0.35,16/18,0.16671300200427153
0.07,0.59,0.33999999999999997,16/18,0.16853408279613885
0.07,0.6,0.32999999999999996,16/18,0.17035516358800618
0.07,0.61,0.31999999999999995,16/18,0.17217624437987347
0.07,0.62,0.30999999999999994,15/18,0.1734293735935859
0.07,0.63,0.29999999999999993,15/18,0.17357528049567256
0.07,0.64,0.2899999999999999,15/18,0.17372118739775924
0.07,0.65,0.2799999999999999,15/18,0.17386709429984593
0.07,0.66,0.2699999999999999,15/18,0.1740130012019326
0.07,0.67,0.2599999999999999,15/18,0.1741589081040193
0.07,0.68,0.2499999999999999,15/18,0.17430481500610595
0.07,0.6900000000000001,0.23999999999999988,15/18,0.17445072190819264
0.07,0.7000000000000001,0.22999999999999987,15/18,0.17459662881027932
0.07,0.71,0.21999999999999997,15/18,0.17474253571236598
0.07,0.72,0.20999999999999996,15/18,0.17488844261445263
0.07,0.73,0.19999999999999996,15/18,0.17503434951653934
0.07,0.74,0.18999999999999995,15/18,0.175180256418626
0.07,0.75,0.17999999999999994,15/18,0.17532616332071269
0.07,0.76,0.16999999999999993,15/18,0.17547207022279937
0.07,0.77,0.15999999999999992,15/18,0.17561797712488603
0.07,0.78,0.1499999999999999,15/18,0.17576388402697274
0.07,0.79,0.1399999999999999,15/18,0.1759097909290594
0.07,0.8,0.1299999999999999,15/18,0.17605569783114608
0.07,0.81,0.11999999999999988,15/18,0.17620160473323274
0.07,0.8200000000000001,0.10999999999999988,15/18,0.17634751163531942
0.07,0.8300000000000001,0.09999999999999987,15/18,0.1764934185374061
0.07,0.84,0.08999999999999997,15/18,0.1766393254394928
0.07,0.85,0.07999999999999996,15/18,0.17678523234157947
0.07,0.86,0.06999999999999995,15/18,0.17693113924366613
0.07,0.87,0.05999999999999994,15/18,0.17707704614575281
0.07,0.88,0.04999999999999993,15/18,0.17722295304783947
0.07,0.89,0.039999999999999925,15/18,0.17736885994992618
0.07,0.9,0.029999999999999916,15/18,0.17751476685201284
0.07,0.91,0.019999999999999907,15/18,0.17766067375409952
0.07,0.92,0.009999999999999898,15/18,0.17780658065618618
0.07,0.93,-1.1102230246251565e-16,15/18,0.17795248755827286
0.08,0.0,0.92,18/22,0.003563005683476952
0.08,0.01,0.91,18/22,0.0076908815529258545
0.08,0.02,0.9,18/22,0.011818757422374758
0.08,0.03,0.89,18/22,0.01594663329182366
0.08,0.04,0.88,18/22,0.020074509161272566
0.08,0.05,0.87,18/22,0.02420238503072147
0.08,0.06,0.8600000000000001,18/22,0.028330260900170372
0.08,0.07,0.8500000000000001,18/22,0.03245813676961928
0.08,0.08,0.8400000000000001,18/22,0.036586012639068174
0.08,0.09,0.8300000000000001,18/22,0.04071388850851708
0.08,0.1,0.8200000000000001,18/22,0.044841764377965984
0.08,0.11,0.81,18/22,0.04896964024741488
0.08,0.12,0.8,18/22,0.05309751611686379
0.08,0.13,0.79,18/22,0.05722539198631269
0.08,0.14,0.78,18/22,0.061353267855761597
0.08,0.15,0.77,18/22,0.0654811437252105
0.08,0.16,0.76,18/22,0.0696090195946594
0.08,0.17,0.75,18/22,0.0737368954641083
0.08,0.18,0.74,18/22,0.07786477133355721
0.08,0.19,0.73,18/22,0.08199264720300611
0.08,0.2,0.72,18/22,0.08612052307245502
0.08,0.21,0.7100000000000001,18/22,0.09024839894190391
0.08,0.22,0.7000000000000001,18/22,0.09437627481135281
0.08,0.23,0.6900000000000001,18/22,0.09850415068080173
0.08,0.24,0.68,18/22,0.10263202655025062
0.08,0.25,0.67,18/22,0.10675990241969953
0.08,0.26,0.66,16/18,0.10859417610394165
0.08,0.27,0.65,16/18,0.11041525689580897
0.08,0.28,0.64,16/18,0.11223633768767627
0.08,0.29,0.6300000000000001,16/18,0.11405741847954357
0.08,0.3,0.6200000000000001,16/18,0.11587849927141089
0.08,0.31,0.6100000000000001,16/18,0.1176995800632782
0.08,0.32,0.6000000000000001,16/18,0.11952066085514551
0.08,0.33,0.5900000000000001,16/18,0.12134174164701281
0.08,0.34,0.5800000000000001,16/18,0.12316282243888013
0.08,0.35000000000000003,0.5700000000000001,16/18,0.12498390323074743
0.08,0.36,0.56,16/18,0.12680498402261475
0.08,0.37,0.55,16/18,0.12862606481448202
0.08,0.38,0.54,16/18,0.13044714560634935
0.08,0.39,0.53,16/18,0.13226822639821667
0.08,0.4,0.52,16/18,0.13408930719008397
0.08,0.41000000000000003,0.51,16/18,0.13591038798195126
0.08,0.42,0.5,16/18,0.1377314687738186
0.08,0.43,0.49000000000000005,16/18,0.13955254956568588
0.08,0.44,0.48000000000000004,16/18,0.1413736303575532
0.08,0.45,0.47000000000000003,16/18,0.1431947111494205
0.08,0.46,0.46,16/18,0.14501579194128783
0.08,0.47000000000000003,0.45,16/18,0.14683687273315513
0.08,0.48,0.44000000000000006,16/18,0.14865795352502242
0.08,0.49,0.43000000000000005,16/18,0.15047903431688975
0.08,0.5,0.42000000000000004,16/18,0.15230011510875704
0.08,0.51,0.41000000000000003,16/18,0.15412119590062437
0.08,0.52,0.4,16/18,0.15594227669249164
0.08,0.53,0.39,16/18,0.15776335748435896
0.08,0.54,0.38,16/18,0.15958443827622626
0.08,0.55,0.37,16/18,0.16140551906809358
0.08,0.56,0.36,16/18,0.1632265998599609
0.08,0.5700000000000001,0.35,16/18,0.1650476806518282
0.08,0.58,0.3400000000000001,16/18,0.16686876144369547
0.08,0.59,0.33000000000000007,16/18,0.1686898422355628
0.08,0.6,0.32000000000000006,16/18,0.1705109230274301
0.08,0.61,0.31000000000000005,16/18,0.17233200381929742
0.08,0.62,0.30000000000000004,15/18,0.17262696583133047
0.08,0.63,0.29000000000000004,15/18,0.17277287273341715
0.08,0.64,0.28,15/18,0.1729187796355038
0.08,0.65,0.27,15/18,0.1730646865375905
0.08,0.66,0.26,15/18,0.1732105934396772
0.08,0.67,0.25,15/18,0.17335650034176386
0.08,0.68,0.24,15/18,0.17350240724385052
0.08,0.6900000000000001,0.22999999999999998,15/18,0.1736483141459372
0.08,0.7000000000000001,0.21999999999999997,15/18,0.1737942210480239
0.08,0.71,0.21000000000000008,15/18,0.17394012795011055
0.08,0.72,0.20000000000000007,15/18,0.17408603485219726
0.08,0.73,0.19000000000000006,15/18,0.17423194175428391
0.08,0.74,0.18000000000000005,15/18,0.17437784865637057
0.08,0.75,0.17000000000000004,15/18,0.17452375555845726
0.08,0.76,0.16000000000000003,15/18,0.17466966246054394
0.08,0.77,0.15000000000000002,15/18,0.17481556936263062
0.08,0.78,0.14,15/18,0.17496147626471734
0.08,0.79,0.13,15/18,0.17510738316680396
0.08,0.8,0.12,15/18,0.17525329006889065
0.08,0.81,0.10999999999999999,15/18,0.17539919697097733
0.08,0.8200000000000001,0.09999999999999998,15/18,0.17554510387306402
0.08,0.8300000000000001,0.08999999999999997,15/18,0.17569101077515067
0.08,0.84,0.08000000000000007,15/18,0.17583691767723736
0.08,0.85,0.07000000000000006,15/18,0.17598282457932407
0.08,0.86,0.06000000000000005,15/18,0.1761287314814107
0.08,0.87,0.050000000000000044,15/18,0.17627463838349738
0.08,0.88,0.040000000000000036,15/18,0.17642054528558407
0.08,0.89,0.030000000000000027,15/18,0.17656645218767075
0.08,0.9,0.020000000000000018,15/18,0.1767123590897574
0.08,0.91,0.010000000000000009,15/18,0.1768582659918441
0.08,0.92,0.0,15/18,0.17700417289393078
0.09,0.0,0.91,18/22,0.004008381393911571
0.09,0.01,0.9,18/22,0.008136257263360473
0.09,0.02,0.89,18/22,0.012264133132809378
0.09,0.03,0.88,18/22,0.01639200900225828
0.09,0.04,0.87,18/22,0.020519884871707184
0.09,0.05,0.86,18/22,0.02464776074115609
0.09,0.06,0.8500000000000001,18/22,0.02877563661060499
0.09,0.07,0.8400000000000001,18/22,0.032903512480053895
0.09,0.08,0.8300000000000001,18/22,0.03703138834950279
0.09,0.09,0.8200000000000001,18/22,0.0411592642189517
0.09,0.1,0.81,18/22,0.0452871400884006
0.09,0.11,0.8,18/22,0.0494150159578495
0.09,0.12,0.79,18/22,0.053542891827298406
0.09,0.13,0.78,18/22,0.05767076769674731
0.09,0.14,0.77,18/22,0.061798643566196215
0.09,0.15,0.76,18/22,0.06592651943564512
0.09,0.16,0.75,18/22,0.07005439530509402
0.09,0.17,0.74,18/22,0.07418227117454293
0.09,0.18,0.73,18/22,0.07831014704399183
0.09,0.19,0.72,18/22,0.08243802291344074
0.09,0.2,0.71,18/22,0.08656589878288964
