repeat,target,metric,value
835,any,f2,0.4357459379615953
835,any,pr_auc,0.4005023143061555
835,any,roc_auc,0.7106153846153846
835,any,brier,0.09691776634823952
835,z3_T13,sensitivity,0.0
835,z3_T13,specificity,0.977112676056338
835,z3_T13,precision,0.0
835,z3_T13,f2,0.0
835,z3_T13,pr_auc,0.051037041922907075
835,z3_T13,roc_auc,0.47717788210745954
835,z3_T13,brier,
835,z3_T18,sensitivity,0.0
835,z3_T18,specificity,0.9563636363636364
835,z3_T18,precision,0.0
835,z3_T18,f2,0.0
835,z3_T18,pr_auc,0.07198277523134125
835,z3_T18,roc_auc,0.44072727272727275
835,z3_T18,brier,
835,z3_T21,sensitivity,0.0
835,z3_T21,specificity,1.0
835,z3_T21,precision,0.0
835,z3_T21,f2,0.0
835,z3_T21,pr_auc,0.038217808451665176
835,z3_T21,roc_auc,0.4775652173913043
835,z3_T21,brier,
836,T13,sensitivity,0.8518518518518519
836,T13,specificity,0.32263513513513514
836,T13,precision,0.054245283018867926
836,T13,f2,0.2161654135338346
836,T13,pr_auc,0.07522794228486625
836,T13,roc_auc,0.6316316316316317
836,T13,brier,0.04242216769476368
836,T18,sensitivity,0.8235294117647058
836,T18,specificity,0.5246478873239436
836,T18,precision,0.1346153846153846
836,T18,f2,0.4069767441860465
836,T18,pr_auc,0.30074061322167217
836,T18,roc_auc,0.7661902789284728
836,T18,brier,0.0668023533125723
836,T21,sensitivity,1.0
836,T21,specificity,0.3016666666666667
836,T21,precision,0.04337899543378995
836,T21,f2,0.18482490272373542
836,T21,pr_auc,0.1162024006840561
836,T21,roc_auc,0.6455263157894737
836,T21,brier,0.029752339181449004
836,any,sensitivity,0.8048780487804879
836,any,specificity,0.40782122905027934
836,any,precision,0.171875
836,any,f2,0.46348314606741575
836,any,pr_auc,0.4126506649205557
836,any,roc_auc,0.7222373620384248
836,any,brier,0.09961283325911274
836,z3_T13,sensitivity,0.0
836,z3_T13,specificity,0.9442567567567568
836,z3_T13,precision,0.0
836,z3_T13,f2,0.0
836,z3_T13,pr_auc,0.041342242445998434
836,z3_T13,roc_auc,0.46233733733733723
836,z3_T13,brier,
836,z3_T18,sensitivity,0.0
836,z3_T18,specificity,0.9172535211267606
836,z3_T18,precision,0.0
836,z3_T18,f2,0.0
836,z3_T18,pr_auc,0.08375650219796546
836,z3_T18,roc_auc,0.5110811930405965
836,z3_T18,brier,
836,z3_T21,sensitivity,0.0
836,z3_T21,specificity,1.0
836,z3_T21,precision,0.0
836,z3_T21,f2,0.0
836,z3_T21,pr_auc,0.040758242770339265
836,z3_T21,roc_auc,0.39850877192982453
836,z3_T21,brier,
837,T13,sensitivity,0.75
837,T13,specificity,0.31534569983136596
837,T13,precision,0.035629453681710214
837,T13,f2,0.1497005988023952
837,T13,pr_auc,0.055876399673358876
837,T13,roc_auc,0.5780775716694773
837,T13,brier,0.032748251363603195
837,T18,sensitivity,0.7906976744186046
837,T18,specificity,0.5368421052631579
837,T18,precision,0.11409395973154363
837,T18,f2,0.3617021276595745
837,T18,pr_auc,0.40891641797606115
837,T18,roc_auc,0.7606895144838841
837,T18,brier,0.05457160927228369
837,T21,sensitivity,0.8666666666666667
837,T21,specificity,0.3377926421404682
837,T21,precision,0.03178484107579462
837,T21,f2,0.13859275053304904
837,T21,pr_auc,0.020860416908047904
837,T21,roc_auc,0.37469342251950943
837,T21,brier,0.02399168387857958
837,any,sensitivity,0.7313432835820896
837,any,specificity,0.4084249084249084
837,any,precision,0.13172043010752688
837,any,f2,0.3828125
837,any,pr_auc,0.3893844512580767
837,any,roc_auc,0.6951779563719862
837,any,brier,0.08650046676750381
837,z3_T13,sensitivity,0.0
837,z3_T13,specificity,0.9679595278246206
837,z3_T13,precision,0.0
837,z3_T13,f2,0.0
837,z3_T13,pr_auc,0.04305623948796562
837,z3_T13,roc_auc,0.4714165261382799
837,z3_T13,brier,
837,z3_T18,sensitivity,0.0
837,z3_T18,specificity,0.9280701754385965
837,z3_T18,precision,0.0
837,z3_T18,f2,0.0
837,z3_T18,pr_auc,0.061260313795400555
837,z3_T18,roc_auc,0.4383924928600571
837,z3_T18,brier,
837,z3_T21,sensitivity,0.0
837,z3_T21,specificity,0.9983277591973244
837,z3_T21,precision,0.0
837,z3_T21,f2,0.0
837,z3_T21,pr_auc,0.024643493233861224
837,z3_T21,roc_auc,0.468561872909699
837,z3_T21,brier,
838,T13,sensitivity,0.95
838,T13,specificity,0.3076923076923077
838,T13,precision,0.04578313253012048
838,T13,f2,0.1919191919191919
838,T13,pr_auc,0.2897550949529084
838,T13,roc_auc,0.8926573426573425
838,T13,brier,0.029461438372049287
838,T18,sensitivity,0.8387096774193549
838,T18,specificity,0.5436720142602496
838,T18,precision,0.09219858156028368
838,T18,f2,0.32019704433497537
838,T18,pr_auc,0.3795502539204956
838,T18,roc_auc,0.7878500373756541
838,T18,brier,0.04314560324852946
838,T21,sensitivity,0.8333333333333334
838,T21,specificity,0.3028169014084507
838,T21,precision,0.04807692307692308
838,T21,f2,0.1953125
838,T21,pr_auc,0.08167413135188781
838,T21,roc_auc,0.495525234741784
838,T21,brier,0.039270970036046605
838,any,sensitivity,0.7540983606557377
838,any,specificity,0.4256120527306968
838,any,precision,0.13105413105413105
838,any,f2,0.3865546218487395
838,any,pr_auc,0.43969444219585685
838,any,roc_auc,0.7147973202432776
838,any,brier,0.07966041803389395
838,z3_T13,sensitivity,0.0
838,z3_T13,specificity,0.9685314685314685
838,z3_T13,precision,0.0
838,z3_T13,f2,0.0
838,z3_T13,pr_auc,0.03377799959876095
838,z3_T13,roc_auc,0.43846153846153846
838,z3_T13,brier,
838,z3_T18,sensitivity,0.0
838,z3_T18,specificity,0.9518716577540107
838,z3_T18,precision,0.0
838,z3_T18,f2,0.0
838,z3_T18,pr_auc,0.04157355018055469
838,z3_T18,roc_auc,0.3857167500431258
838,z3_T18,brier,
838,z3_T21,sensitivity,0.0
838,z3_T21,specificity,0.9964788732394366
838,z3_T21,precision,0.0
838,z3_T21,f2,0.0
838,z3_T21,pr_auc,0.03658225657628396
838,z3_T21,roc_auc,0.4176203051643193
838,z3_T21,brier,
839,T13,sensitivity,0.7307692307692307
839,T13,specificity,0.2607204116638079
839,T13,precision,0.042222222222222223
839,T13,f2,0.17148014440433212
839,T13,pr_auc,0.07347348921582578
839,T13,roc_auc,0.5738224040110832
839,T13,brier,0.04165440734163929
839,T18,sensitivity,0.9090909090909091
839,T18,specificity,0.5256637168141592
839,T18,precision,0.12987012987012986
839,T18,f2,0.4132231404958678
839,T18,pr_auc,0.500975262523491
839,T18,roc_auc,0.8490144810941271
839,T18,brier,0.05123385570790833
839,T21,sensitivity,0.9230769230769231
839,T21,specificity,0.30033557046979864
839,T21,precision,0.027972027972027972
839,T21,f2,0.12474012474012475
839,T21,pr_auc,0.08526462319527739
839,T21,roc_auc,0.5579504388229221
839,T21,brier,0.02084930399597105
839,any,sensitivity,0.8571428571428571
839,any,specificity,0.40630797773654914
839,any,precision,0.15789473684210525
839,any,f2,0.45454545454545453
839,any,pr_auc,0.5096930704068415
839,any,roc_auc,0.792128279883382
839,any,brier,0.08187864280429091
839,z3_T13,sensitivity,0.0
839,z3_T13,specificity,0.9725557461406518
839,z3_T13,precision,0.0
839,z3_T13,f2,0.0
839,z3_T13,pr_auc,0.05138059336207129
839,z3_T13,roc_auc,0.47684391080617494
839,z3_T13,brier,
839,z3_T18,sensitivity,0.0
839,z3_T18,specificity,0.9380530973451328
839,z3_T18,precision,0.0
839,z3_T18,f2,0.0
839,z3_T18,pr_auc,0.06434468814960412
839,z3_T18,roc_auc,0.4397425583266291
839,z3_T18,brier,
839,z3_T21,sensitivity,0.0
839,z3_T21,specificity,0.9949664429530202
839,z3_T21,precision,0.0
839,z3_T21,f2,0.0
839,z3_T21,pr_auc,0.02632572312627942
839,z3_T21,roc_auc,0.5229736706246774
839,z3_T21,brier,
840,T13,sensitivity,0.9047619047619048
840,T13,specificity,0.3162393162393162
840,T13,precision,0.045346062052505964
840,T13,f2,0.18886679920477137
840,T13,pr_auc,0.11283545243468128
840,T13,roc_auc,0.768009768009768
840,T13,brier,0.033160599728785566
840,T18,sensitivity,0.803921568627451
840,T18,specificity,0.5315315315315315
840,T18,precision,0.1362126245847176
840,T18,f2,0.40594059405940597
840,T18,pr_auc,0.45074600141146365
840,T18,roc_auc,0.7683094859565448
840,T18,brier,0.06352577069459324
840,T21,sensitivity,0.9230769230769231
840,T21,specificity,0.3305227655986509
840,T21,precision,0.029339853300733496
840,T21,f2,0.1301518438177874
840,T21,pr_auc,0.048142744719416194
840,T21,roc_auc,0.5206901024776236
840,T21,brier,0.020990500756233144
840,any,sensitivity,0.8
840,any,specificity,0.43283582089552236
840,any,precision,0.15555555555555556
840,any,f2,0.4375
840,any,pr_auc,0.4910838493643924
840,any,roc_auc,0.7643390191897654
840,any,brier,0.0844267027252712
840,z3_T13,sensitivity,0.0
840,z3_T13,specificity,0.9606837606837607
840,z3_T13,precision,0.0
840,z3_T13,f2,0.0
840,z3_T13,pr_auc,0.042800684941274314
840,z3_T13,roc_auc,0.44827024827024825
840,z3_T13,brier,
840,z3_T18,sensitivity,0.0
840,z3_T18,specificity,0.9477477477477477
840,z3_T18,precision,0.0
840,z3_T18,f2,0.0
840,z3_T18,pr_auc,0.07981315272277187
840,z3_T18,roc_auc,0.4649355237590531
840,z3_T18,brier,
840,z3_T21,sensitivity,0.0
840,z3_T21,specificity,0.9983136593591906
840,z3_T21,precision,0.0
840,z3_T21,f2,0.0
840,z3_T21,pr_auc,0.024902285288588982
840,z3_T21,roc_auc,0.49254118562718896
840,z3_T21,brier,
841,T13,sensitivity,0.8181818181818182
841,T13,specificity,0.337248322147651
841,T13,precision,0.022277227722772276
841,T13,f2,0.10044642857142858
841,T13,pr_auc,0.06685057377296945
841,T13,roc_auc,0.6679377669310556
841,T13,brier,0.018723000726247354
841,T18,sensitivity,0.8148148148148148
841,T18,specificity,0.5431034482758621
841,T18,precision,0.07665505226480836
841,T18,f2,0.27848101265822783
841,T18,pr_auc,0.15334000249375662
841,T18,roc_auc,0.74029374201788
841,T18,brier,0.04330307234656942
841,T21,sensitivity,0.9166666666666666
841,T21,specificity,0.27058823529411763
841,T21,precision,0.024719101123595506
841,T21,f2,0.11156186612576065
841,T21,pr_auc,0.024003905979212533
841,T21,roc_auc,0.5096638655462186
841,T21,brier,0.019401947284131162
841,any,sensitivity,0.7446808510638298
841,any,specificity,0.41964285714285715
841,any,precision,0.09722222222222222
841,any,f2,0.3193430656934307
841,any,pr_auc,0.21686553844610088
841,any,roc_auc,0.6696808510638297
841,any,brier,0.07186709047018805
841,z3_T13,sensitivity,0.0
841,z3_T13,specificity,0.964765100671141
841,z3_T13,precision,0.0
841,z3_T13,f2,0.0
841,z3_T13,pr_auc,0.015393291450601865
841,z3_T13,roc_auc,0.3454850518608908
841,z3_T13,brier,
841,z3_T18,sensitivity,0.0
841,z3_T18,specificity,0.9241379310344827
841,z3_T18,precision,0.0
841,z3_T18,f2,0.0
841,z3_T18,pr_auc,0.044822013252766905
841,z3_T18,roc_auc,0.5091954022988505
841,z3_T18,brier,
841,z3_T21,sensitivity,0.0
841,z3_T21,specificity,0.9966386554621849
841,z3_T21,precision,0.0
841,z3_T21,f2,0.0
841,z3_T21,pr_auc,0.0171470165890669
841,z3_T21,roc_auc,0.37184873949579833
841,z3_T21,brier,
842,T13,sensitivity,0.8387096774193549
842,T13,specificity,0.3094405594405594
842,T13,precision,0.06175771971496437
842,T13,f2,0.23853211009174313
842,T13,pr_auc,0.1835311376116391
842,T13,roc_auc,0.7225919242048274
842,T13,brier,0.046518833729993395
842,T18,sensitivity,0.8260869565217391
842,T18,specificity,0.5170556552962298
842,T18,precision,0.1237785016286645
842,T18,f2,0.3869653767820774
842,T18,pr_auc,0.39947634159065887
842,T18,roc_auc,0.7598157833112169
842,T18,brier,0.06050204108926186
842,T21,sensitivity,0.7857142857142857
842,T21,specificity,0.33446519524617996
842,T21,precision,0.02729528535980149
842,T21,f2,0.11982570806100218
842,T21,pr_auc,0.03780252511829961
842,T21,roc_auc,0.5231627455736114
842,T21,brier,0.022706772395908976
842,any,sensitivity,0.8169014084507042
842,any,specificity,0.39473684210526316
842,any,precision,0.15263157894736842
842,any,f2,0.4367469879518072
842,any,pr_auc,0.4479041685289232
842,any,roc_auc,0.7430636450280632
842,any,brier,0.08741084748934973
842,z3_T13,sensitivity,0.0
842,z3_T13,specificity,0.965034965034965
842,z3_T13,precision,0.0
842,z3_T13,f2,0.0
842,z3_T13,pr_auc,0.046938919954065614
842,z3_T13,roc_auc,0.4215542521994135
842,z3_T13,brier,
842,z3_T18,sensitivity,0.0
842,z3_T18,specificity,0.9389587073608617
842,z3_T18,precision,0.0
842,z3_T18,f2,0.0
842,z3_T18,pr_auc,0.0710700524234745
842,z3_T18,roc_auc,0.4552728124268207
842,z3_T18,brier,
842,z3_T21,sensitivity,0.0
842,z3_T21,specificity,0.9966044142614601
842,z3_T21,precision,0.0
842,z3_T21,f2,0.0
842,z3_T21,pr_auc,0.05989303456057152
842,z3_T21,roc_auc,0.5379577977201067
842,z3_T21,brier,
843,T13,sensitivity,0.76
843,T13,specificity,0.32263513513513514
843,T13,precision,0.04523809523809524
843,T13,f2,0.18269230769230768
843,T13,pr_auc,0.14756487386411216
843,T13,roc_auc,0.6862837837837837
843,T13,brier,0.037317383562436135
843,T18,sensitivity,0.9310344827586207
843,T18,specificity,0.5867346938775511
843,T18,precision,0.1
843,T18,f2,0.34974093264248707
843,T18,pr_auc,0.4433159575454791
843,T18,roc_auc,0.8459125029322073
843,T18,brier,0.03757367540162291
843,T21,sensitivity,1.0
843,T21,specificity,0.2824302134646962
843,T21,precision,0.017977528089887642
843,T21,f2,0.08385744234800839
843,T21,pr_auc,0.015427627597369088
843,T21,roc_auc,0.49055829228243025
843,T21,brier,0.012887752349491684
843,any,sensitivity,0.8333333333333334
843,any,specificity,0.46572934973637964
843,any,precision,0.11627906976744186
843,any,f2,0.373134328358209
843,any,pr_auc,0.3945370692512462
843,any,roc_auc,0.7923623315758641
843,any,brier,0.06375184105766121
843,z3_T13,sensitivity,0.08
843,z3_T13,specificity,0.9746621621621622
843,z3_T13,precision,0.11764705882352941
843,z3_T13,f2,0.08547008547008547
843,z3_T13,pr_auc,0.06270723903157396
843,z3_T13,roc_auc,0.5241891891891892
843,z3_T13,brier,
843,z3_T18,sensitivity,0.0
843,z3_T18,specificity,0.9319727891156463
843,z3_T18,precision,0.0
843,z3_T18,f2,0.0
843,z3_T18,pr_auc,0.051683871062705465
843,z3_T18,roc_auc,0.5254515599343186
843,z3_T18,brier,
843,z3_T21,sensitivity,0.0
843,z3_T21,specificity,0.9885057471264368
843,z3_T21,precision,0.0
843,z3_T21,f2,0.0
843,z3_T21,pr_auc,0.01542587992120198
843,z3_T21,roc_auc,0.49815270935960587
843,z3_T21,brier,
844,T13,sensitivity,0.7575757575757576
844,T13,specificity,0.31066176470588236
844,T13,precision,0.0625
844,T13,f2,0.2349624060150376
844,T13,pr_auc,0.269154590341345
844,T13,roc_auc,0.6643827985739751
844,T13,brier,0.051314358198006435
844,T18,sensitivity,0.8
844,T18,specificity,0.523719165085389
844,T18,precision,0.13745704467353953
844,T18,f2,0.4073319755600815
844,T18,pr_auc,0.4041345309734317
844,T18,roc_auc,0.7409677419354839
844,T18,brier,0.06726328384937133
844,T21,sensitivity,0.6666666666666666
844,T21,specificity,0.30265486725663715
844,T21,precision,0.01990049751243781
844,T21,f2,0.08888888888888889
844,T21,pr_auc,0.031123848089821993
844,T21,roc_auc,0.3761061946902655
844,T21,brier,0.020454611500217816
844,any,sensitivity,0.8181818181818182
844,any,specificity,0.418
844,any,precision,0.17796610169491525
844,any,f2,0.47583081570996977
844,any,pr_auc,0.46253391269391686
844,any,roc_auc,0.7403376623376623
844,any,brier,0.09710147913709695
844,z3_T13,sensitivity,0.09090909090909091
844,z3_T13,specificity,0.96875
844,z3_T13,precision,0.15
844,z3_T13,f2,0.09868421052631579
844,z3_T13,pr_auc,0.08136038130852596
844,z3_T13,roc_auc,0.4572192513368984
844,z3_T13,brier,
844,z3_T18,sensitivity,0.0
844,z3_T18,specificity,0.9449715370018975
844,z3_T18,precision,0.0
844,z3_T18,f2,0.0
844,z3_T18,pr_auc,0.10827295364413347
844,z3_T18,roc_auc,0.5746110056925997
844,z3_T18,brier,
844,z3_T21,sensitivity,0.0
844,z3_T21,specificity,0.9876106194690265
844,z3_T21,precision,0.0
844,z3_T21,f2,0.0
844,z3_T21,pr_auc,0.05365583855561426
844,z3_T21,roc_auc,0.6275811209439528
844,z3_T21,brier,
845,T13,sensitivity,1.0
845,T13,specificity,0.33783783783783783
845,T13,precision,0.057692307692307696
845,T13,f2,0.234375
845,T13,pr_auc,0.1404590537112091
845,T13,roc_auc,0.8281249999999999
845,T13,brier,0.036337459631169924
845,T18,sensitivity,0.8913043478260869
845,T18,specificity,0.5035087719298246
845,T18,precision,0.12654320987654322
845,T18,f2,0.4035433070866142
845,T18,pr_auc,0.3286870092921632
845,T18,roc_auc,0.8113272311212815
845,T18,brier,0.06050680575009834
845,T21,sensitivity,0.75
845,T21,specificity,0.26490066225165565
845,T21,precision,0.019867549668874173
845,T21,f2,0.08982035928143713
845,T21,pr_auc,0.060243314675849244
845,T21,roc_auc,0.4359823399558499
845,T21,brier,0.019158276283559574
845,any,sensitivity,0.8805970149253731
845,any,specificity,0.40619307832422585
845,any,precision,0.15324675324675324
845,any,f2,0.45176110260336905
845,any,pr_auc,0.43900815544544813
845,any,roc_auc,0.8132017508087976
845,any,brier,0.08085361373148836
845,z3_T13,sensitivity,0.041666666666666664
845,z3_T13,specificity,0.9543918918918919
845,z3_T13,precision,0.03571428571428571
845,z3_T13,f2,0.04032258064516129
845,z3_T13,pr_auc,0.03593490366657666
845,z3_T13,roc_auc,0.43369932432432423
845,z3_T13,brier,
845,z3_T18,sensitivity,0.0
845,z3_T18,specificity,0.9333333333333333
845,z3_T18,precision,0.0
845,z3_T18,f2,0.0
845,z3_T18,pr_auc,0.07779780157402119
845,z3_T18,roc_auc,0.5332951945080092
845,z3_T18,brier,
845,z3_T21,sensitivity,0.0
845,z3_T21,specificity,0.9966887417218543
845,z3_T21,precision,0.0
845,z3_T21,f2,0.0
845,z3_T21,pr_auc,0.07036117497041433
845,z3_T21,roc_auc,0.684878587196468
845,z3_T21,brier,
846,T13,sensitivity,0.7741935483870968
846,T13,specificity,0.33962264150943394
846,T13,precision,0.05867970660146699
846,T13,f2,0.225140712945591
846,T13,pr_auc,0.17240627954382043
846,T13,roc_auc,0.6657998118740662
846,T13,brier,0.04583690563429484
846,T18,sensitivity,0.8604651162790697
846,T18,specificity,0.5043782837127846
846,T18,precision,0.115625
846,T18,f2,0.37601626016260165
846,T18,pr_auc,0.278751158744257
846,T18,roc_auc,0.762391561112695
846,T18,brier,0.059523652870090975
846,T21,sensitivity,0.6923076923076923
846,T21,specificity,0.3211314475873544
846,T21,precision,0.02158273381294964
846,T21,f2,0.09594882729211088
846,T21,pr_auc,0.03423277798391501
846,T21,roc_auc,0.42211698451299123
846,T21,brier,0.020768464569939294
846,any,sensitivity,0.7714285714285715
846,any,specificity,0.39889705882352944
846,any,precision,0.14173228346456693
846,any,f2,0.4084720121028744
846,any,pr_auc,0.3516330096612247
846,any,roc_auc,0.6939600840336134
846,any,brier,0.09097558330874081
846,z3_T13,sensitivity,0.06451612903225806
846,z3_T13,specificity,0.9811320754716981
846,z3_T13,precision,0.15384615384615385
846,z3_T13,f2,0.072992700729927
846,z3_T13,pr_auc,0.06294431837362091
846,z3_T13,roc_auc,0.41952083218060093
846,z3_T13,brier,
846,z3_T18,sensitivity,0.0
846,z3_T18,specificity,0.9439579684763573
846,z3_T18,precision,0.0
846,z3_T18,f2,0.0
846,z3_T18,pr_auc,0.07601482336903512
846,z3_T18,roc_auc,0.5309738117541645
846,z3_T18,brier,
846,z3_T21,sensitivity,0.0
846,z3_T21,specificity,0.9966722129783694
846,z3_T21,precision,0.0
846,z3_T21,f2,0.0
846,z3_T21,pr_auc,0.020814763551285295
846,z3_T21,roc_auc,0.43491616536541655
846,z3_T21,brier,
847,T13,sensitivity,0.8095238095238095
847,T13,specificity,0.34465195246179964
847,T13,precision,0.04218362282878412
847,T13,f2,0.17453798767967146
847,T13,pr_auc,0.1407241065891612
847,T13,roc_auc,0.7239873878243996
847,T13,brier,0.03238048185056549
847,T18,sensitivity,0.8679245283018868
847,T18,specificity,0.5116696588868941
847,T18,precision,0.14465408805031446
847,T18,f2,0.4339622641509434
847,T18,pr_auc,0.50546311906889
847,T18,roc_auc,0.819484434809119
847,T18,brier,0.06170407126258472
847,T21,sensitivity,0.7142857142857143
847,T21,specificity,0.3087248322147651
847,T21,precision,0.023696682464454975
847,T21,f2,0.10460251046025104
847,T21,pr_auc,0.026625205570257552
847,T21,roc_auc,0.487176414189837
847,T21,brier,0.022471262126000268
847,any,sensitivity,0.9
847,any,specificity,0.4074074074074074
847,any,precision,0.16449086161879894
847,any,f2,0.4751131221719457
847,any,pr_auc,0.47239639897552727
847,any,roc_auc,0.7925925925925925
847,any,brier,0.08323481769619485
847,z3_T13,sensitivity,0.09523809523809523
847,z3_T13,specificity,0.9711375212224108
847,z3_T13,precision,0.10526315789473684
847,z3_T13,f2,0.0970873786407767
847,z3_T13,pr_auc,0.053847753371141754
847,z3_T13,roc_auc,0.4686716791979949
847,z3_T13,brier,
847,z3_T18,sensitivity,0.0
847,z3_T18,specificity,0.947935368043088
847,z3_T18,precision,0.0
847,z3_T18,f2,0.0
847,z3_T18,pr_auc,0.09671563939167269
847,z3_T18,roc_auc,0.5330103993767149
847,z3_T18,brier,
847,z3_T21,sensitivity,0.0
847,z3_T21,specificity,0.9966442953020134
847,z3_T21,precision,0.0
847,z3_T21,f2,0.0
847,z3_T21,pr_auc,0.06369612839649812
847,z3_T21,roc_auc,0.6065436241610738
847,z3_T21,brier,
848,T13,sensitivity,0.8181818181818182
848,T13,specificity,0.32989690721649484
848,T13,precision,0.04411764705882353
848,T13,f2,0.1814516129032258
848,T13,pr_auc,0.2633156209340252
848,T13,roc_auc,0.7307091533895658
848,T13,brier,0.032828707087400086
848,T18,sensitivity,0.975609756097561
848,T18,specificity,0.5293072824156305
848,T18,precision,0.13114754098360656
848,T18,f2,0.42643923240938164
848,T18,pr_auc,0.570894881614573
848,T18,roc_auc,0.8787852532166529
848,T18,brier,0.04820452054038892
848,T21,sensitivity,0.75
848,T21,specificity,0.29697986577181207
848,T21,precision,0.01411764705882353
848,T21,f2,0.06564551422319474
848,T21,pr_auc,0.013500144923635184
848,T21,roc_auc,0.3852768456375839
848,T21,brier,0.01319331427012926
848,any,sensitivity,0.8545454545454545
848,any,specificity,0.4116575591985428
848,any,precision,0.12702702702702703
848,any,f2,0.3983050847457627
848,any,pr_auc,0.5231846196349019
848,any,roc_auc,0.7816194734227522
848,any,brier,0.06802497520977022
848,z3_T13,sensitivity,0.22727272727272727
848,z3_T13,specificity,0.9673539518900344
848,z3_T13,precision,0.20833333333333334
848,z3_T13,f2,0.22321428571428573
848,z3_T13,pr_auc,0.107001889498909
848,z3_T13,roc_auc,0.5298344267416433
848,z3_T13,brier,
848,z3_T18,sensitivity,0.0
848,z3_T18,specificity,0.955595026642984
848,z3_T18,precision,0.0
848,z3_T18,f2,0.0
848,z3_T18,pr_auc,0.08928334915043973
848,z3_T18,roc_auc,0.5659576311571286
848,z3_T18,brier,
848,z3_T21,sensitivity,0.0
848,z3_T21,specificity,1.0
848,z3_T21,precision,0.0
848,z3_T21,f2,0.0
848,z3_T21,pr_auc,0.02549675623291473
848,z3_T21,roc_auc,0.5262164429530202
848,z3_T21,brier,
849,T13,sensitivity,0.9047619047619048
849,T13,specificity,0.3471502590673575
849,T13,precision,0.04785894206549118
849,T13,f2,0.19750519750519752
849,T13,pr_auc,0.30008991640764043
849,T13,roc_auc,0.8561559338761411
849,T13,brier,0.03073561199977938
849,T18,sensitivity,0.8936170212765957
849,T18,specificity,0.5063291139240507
849,T18,precision,0.13333333333333333
849,T18,f2,0.41749502982107356
849,T18,pr_auc,0.4881484689622605
849,T18,roc_auc,0.8128198222461621
849,T18,brier,0.0571960171343886
849,T21,sensitivity,0.8
849,T21,specificity,0.28376068376068375
849,T21,precision,0.027842227378190254
849,T21,f2,0.12219959266802444
849,T21,pr_auc,0.0215194683124156
849,T21,roc_auc,0.3964672364672365
849,T21,brier,0.024474575909183168
849,any,sensitivity,0.828125
849,any,specificity,0.3824626865671642
849,any,precision,0.13802083333333334
849,any,f2,0.4140625
849,any,pr_auc,0.47812356075721163
849,any,roc_auc,0.7686275652985074
849,any,brier,0.07842040569636069
849,z3_T13,sensitivity,0.14285714285714285
849,z3_T13,specificity,0.9775474956822107
849,z3_T13,precision,0.1875
849,z3_T13,f2,0.15
849,z3_T13,pr_auc,0.1070345851881943
849,z3_T13,roc_auc,0.5854922279792747
849,z3_T13,brier,
849,z3_T18,sensitivity,0.0
849,z3_T18,specificity,0.9547920433996383
849,z3_T18,precision,0.0
849,z3_T18,f2,0.0
849,z3_T18,pr_auc,0.08744234698270854
849,z3_T18,roc_auc,0.5197568389057751
849,z3_T18,brier,
849,z3_T21,sensitivity,0.0
849,z3_T21,specificity,0.9931623931623932
849,z3_T21,precision,0.0
849,z3_T21,f2,0.0
849,z3_T21,pr_auc,0.025745973609486293
849,z3_T21,roc_auc,0.4554985754985754
849,z3_T21,brier,
850,T13,sensitivity,0.8888888888888888
850,T13,specificity,0.31756756756756754
850,T13,precision,0.0380952380952381
850,T13,f2,0.16260162601626016
850,T13,pr_auc,0.11997446848828704
850,T13,roc_auc,0.7831268768768769
850,T13,brier,0.027891592021773822
850,T18,sensitivity,0.8518518518518519
850,T18,specificity,0.5626072041166381
850,T18,precision,0.08273381294964029
850,T18,f2,0.2979274611398964
850,T18,pr_auc,0.2783903780630806
850,T18,roc_auc,0.7874340893208818
850,T18,brier,0.04032763237424448
850,T21,sensitivity,0.8571428571428571
850,T21,specificity,0.3070469798657718
850,T21,precision,0.02823529411764706
850,T21,f2,0.12474012474012475
850,T21,pr_auc,0.031392641343755925
850,T21,roc_auc,0.43827900287631827
850,T21,brier,0.022472123400226283
850,any,sensitivity,0.8125
850,any,specificity,0.4697508896797153
850,any,precision,0.11572700296735905
850,any,f2,0.3686200378071834
850,any,pr_auc,0.3424912284991075
850,any,roc_auc,0.7459593712930013
850,any,brier,0.06736584590955443
850,z3_T13,sensitivity,0.05555555555555555
850,z3_T13,specificity,0.9831081081081081
850,z3_T13,precision,0.09090909090909091
850,z3_T13,f2,0.060240963855421686
850,z3_T13,pr_auc,0.04147103827274702
850,z3_T13,roc_auc,0.4978415915915916
850,z3_T13,brier,
850,z3_T18,sensitivity,0.0
850,z3_T18,specificity,0.9468267581475128
850,z3_T18,precision,0.0
850,z3_T18,f2,0.0
850,z3_T18,pr_auc,0.048610994303486976
850,z3_T18,roc_auc,0.5450733752620545
850,z3_T18,brier,
850,z3_T21,sensitivity,0.0
850,z3_T21,specificity,0.9966442953020134
850,z3_T21,precision,0.0
850,z3_T21,f2,0.0
850,z3_T21,pr_auc,0.03453592519469102
850,z3_T21,roc_auc,0.4815436241610739
850,z3_T21,brier,
851,T13,sensitivity,0.9285714285714286
851,T13,specificity,0.31333333333333335
851,T13,precision,0.03058823529411765
851,T13,f2,0.13513513513513514
851,T13,pr_auc,0.15845228566297284
851,T13,roc_auc,0.8069047619047619
851,T13,brier,0.02145497247291755
851,T18,sensitivity,0.825
851,T18,specificity,0.5156794425087108
851,T18,precision,0.10610932475884244
851,T18,f2,0.3503184713375796
851,T18,pr_auc,0.4191060485848125
851,T18,roc_auc,0.7886759581881533
