重复,胜出方案,两组平均孕周,三组平均孕周,三组减两组_平均孕周,两组最低审计达标概率,三组最低审计达标概率,三组减两组_最低审计概率
439,参数AFT两组,15.03531300160512,15.031032637774194,-0.004280363830925893,0.8947224508244578,0.9001153698760828,0.005392919051624978
440,参数AFT两组,15.169609416800409,15.121990369181363,-0.047619047619045674,0.8922914941955205,0.8980828904673894,0.005791396271868976
441,树AFT三组,15.119850187265898,15.178170144462262,0.05831995719636396,0.8871182131290561,0.8994808079010537,0.012362594771997526
442,树AFT三组,15.106474050294254,15.081326912787569,-0.025147137506685624,0.8847146290409976,0.8953740451171017,0.0106594160761041
443,参数AFT两组,15.373996789727107,15.438202247190993,0.06420545746388662,0.8924174352244403,0.8998539168101295,0.007436481585689214
444,树AFT三组,15.012841091492756,14.953986088817532,-0.05885500267522481,0.8866946834146678,0.8990632272831287,0.012368543868460868
445,参数AFT两组,15.031567683253057,14.956126270732993,-0.07544141252006398,0.8911556539911872,0.8989100498644713,0.007754395873284081
446,参数AFT两组,15.380417335473494,15.32156233279827,-0.058855002675223034,0.8947969734093613,0.8993934420713529,0.004596468661991593
447,树AFT三组,15.322097378277135,15.33386837881218,0.011771000535045317,0.8876311012890687,0.8989884145351742,0.01135731324610545
448,参数AFT两组,15.031567683253062,15.088282504012824,0.056714820759761864,0.8928654064362067,0.9012340284080625,0.008368621971855839
449,参数AFT两组,15.165329052969485,15.118245050829302,-0.047084002140183046,0.8932010510198612,0.8999040415775559,0.0067029905576946325
450,参数AFT两组,14.910112359550546,14.866238630283556,-0.043873729266989514,0.891563032504689,0.8975456998353893,0.0059826673307002975
451,参数AFT两组,15.31621187800961,15.267522739432831,-0.04868913857677981,0.8938147416182872,0.897371097163191,0.0035563555449037443
452,树AFT三组,15.14981273408238,15.126270733012289,-0.023542001070090635,0.8894584422249076,0.8993039081178117,0.009845465892904137
453,参数AFT两组,15.308721241305491,15.250401284109131,-0.058319957196360406,0.8919201415534572,0.8925910318259498,0.0006708902724925636
454,树AFT三组,14.980738362760817,14.98073836276082,1.7763568394002505e-15,0.8894821982347296,0.9001983757315818,0.010716177496852164
455,树AFT三组,15.162653825575156,15.18298555377205,0.020331728196895327,0.889191090789423,0.8985962735739342,0.00940518278451119
456,参数AFT两组,15.093097913322616,15.099518459069003,0.006420545746387063,0.8924285901982796,0.8981836066484209,0.005755016450141315
457,参数AFT两组,15.354200107009074,15.316746923488479,-0.037453183520595346,0.8902045321052511,0.8977599263913607,0.007555394286109629
458,参数AFT两组,15.147672552166918,15.085072231139632,-0.0626003210272863,0.8946812976146424,0.8975670132298043,0.0028857156151618213
459,参数AFT两组,15.080256821829838,15.0823970037453,0.00214018191546117,0.891100406008062,0.897450031417395,0.006349625409333037
460,参数AFT两组,15.380417335473494,15.371856607811646,-0.008560727661848233,0.8911872436175161,0.8993978016079031,0.008210557990386946
461,参数AFT两组,15.150882825040112,15.086142322097357,-0.06474050294275457,0.8924352287813916,0.8994974108829276,0.007062182101535974
462,参数AFT两组,15.134831460674137,15.171749598715872,0.036918138041734494,0.8908615102841332,0.8956545201628673,0.0047930098787341
463,参数AFT两组,15.378277153558033,15.430176565008006,0.05189941144997334,0.8942204923225063,0.9004245413047844,0.00620404898227811
464,参数AFT两组,15.249331193151399,15.171749598715872,-0.07758159443552692,0.8953347421735016,0.8988363678434317,0.003501625669930064
465,树AFT三组,15.207062600321008,15.108079186730853,-0.09898341359015461,0.8890846802221478,0.8982456585144092,0.009160978292261368
466,参数AFT两组,15.09630818619581,15.06902086677366,-0.027287319422150347,0.8966230067546868,0.898441789593816,0.0018187828391292848
467,参数AFT两组,15.080256821829837,15.090957731407153,0.010700909577316509,0.8958747679250089,0.8973849294722351,0.0015101615472262742
468,参数AFT两组,15.282504012841073,15.256821829855518,-0.025682182985555357,0.8944494996667844,0.8999600977869875,0.005510598120203047
469,参数AFT两组,15.064205457463867,15.038523274478313,-0.02568218298555358,0.8976198527717442,0.8976198527717442,0.0
470,树AFT三组,15.057249866238614,15.006955591225237,-0.05029427501337658,0.8877093881860648,0.8942392277031074,0.006529839517042557
471,树AFT三组,15.18940609951844,15.171749598715872,-0.017656500802567976,0.8803494075638543,0.8962449441205478,0.015895536556693513
472,参数AFT两组,15.16211878009629,15.096308186195811,-0.06581059390047805,0.8947032040497093,0.8967457178914999,0.0020425138417906608
473,参数AFT两组,15.366506153022987,15.271268057784894,-0.09523809523809312,0.8918400125796091,0.8981667405364966,0.00632672795688749
474,树AFT三组,15.277688603531281,15.295345104333851,0.017656500802569752,0.8890508795792255,0.8974416927204063,0.008390813141180842
475,参数AFT两组,15.072766185125719,15.076511503477779,0.003745318352059712,0.8955561458032846,0.8963223747604724,0.0007662289571878089
476,参数AFT两组,15.121990369181363,15.180310326377722,0.05831995719635863,0.8947760564018672,0.9005045899831245,0.005728533581257356
477,参数AFT两组,15.165329052969485,15.153023006955573,-0.012306046013911498,0.892524604570436,0.901473216680944,0.008948612110508014
478,参数AFT两组,15.063670411985,15.03049759229533,-0.03317281968966945,0.8910269813690396,0.8993271519877751,0.008300170618735558
479,参数AFT两组,15.171749598715872,15.132691278758676,-0.039058319957195664,0.8976603781377178,0.8988503902696261,0.0011900121319082801
480,参数AFT两组,15.0840021401819,15.114499732477242,0.030497592295342102,0.8912120075188175,0.8954375045951557,0.004225497076338236
481,参数AFT两组,15.187800963081843,15.082932049224167,-0.1048689138576755,0.8924887140991516,0.8950808501000085,0.0025921360008568373
482,树AFT三组,15.174959871589065,15.286249331193135,0.11128945960406966,0.8857792364979192,0.8977691900533712,0.01198995355545196
483,参数AFT两组,15.230604601391102,15.121990369181363,-0.10861423220973876,0.8947086799643303,0.8990623481287788,0.004353668164448488
484,参数AFT两组,15.264847512038504,15.219368646334923,-0.04547886570358095,0.89177962309527,0.8984070107979202,0.006627387702650145
485,参数AFT两组,15.1011235955056,15.130016051364349,0.02889245585874889,0.8906033897252549,0.9004625850010838,0.009859195275828903
486,参数AFT两组,15.188871054039577,15.151952915997843,-0.036918138041734494,0.8941916676125854,0.8973834277364755,0.0031917601238901083
487,参数AFT两组,15.226324237560172,15.198501872659158,-0.02782236490101475,0.8900525907484107,0.8985033559481311,0.008450765199720434
488,参数AFT两组,15.138041733547336,15.121455323702497,-0.016586409844839167,0.894355000459244,0.8992988557973021,0.0049438553380580785
489,参数AFT两组,15.13750668806847,15.117710005350437,-0.0197966827180327,0.8924700523833085,0.9000154176465487,0.0075453652632402335
490,树AFT三组,15.199036918138026,15.257356875334386,0.058319957196360406,0.887762884539724,0.8982517140122525,0.010488829472528494
491,参数AFT两组,14.953451043338669,14.978063135366488,0.024612092027819443,0.8934843813648516,0.8962948741524425,0.0028104927875908237
492,参数AFT两组,15.032102728731925,15.01284109149276,-0.01926163723916474,0.8923342569152387,0.8993214496657257,0.006987192750486981
493,树AFT三组,15.221508828250384,15.184055644729783,-0.037453183520600675,0.8882864908846426,0.8986767364168533,0.010390245532210685
494,参数AFT两组,15.191546281433904,15.181915462814322,-0.00963081861958237,0.8928128264970485,0.8970917816121283,0.004278955115079808
495,树AFT三组,15.433921883360062,15.4708400214018,0.03691813804173805,0.887170303348632,0.9003031385982105,0.013132835249578534
496,树AFT三组,15.322632423755998,15.321027287319403,-0.0016051364365949894,0.8893196320693669,0.8954000200217984,0.0060803879524314874
497,参数AFT两组,15.088282504012822,15.077581594435511,-0.01070090957731118,0.8942409211596183,0.8990016984361584,0.004760777276540118
498,参数AFT两组,15.277688603531281,15.240235420010684,-0.03745318352059712,0.8921263487981173,0.8966547236264323,0.004528374828315029
499,参数AFT两组,15.043873729266972,15.044408774745838,0.0005350454788661807,0.8916508065180417,0.8977812398515594,0.006130433333517704
500,参数AFT两组,14.814874264312452,14.835205992509348,0.020331728196895327,0.89422561181339,0.8940839817469447,-0.0001416300664452974
501,树AFT三组,15.329588014981253,15.295345104333853,-0.03424291064740004,0.8872742548355491,0.897676971272804,0.010402716437254877
502,参数AFT两组,15.285179240235403,15.201712145532355,-0.0834670947030478,0.8948526449282334,0.8973838580598958,0.002531213131662491
503,树AFT三组,15.255751738897787,15.236490101658624,-0.019261637239162965,0.8874101467663452,0.895926378754064,0.008516231987718781
504,树AFT三组,14.942215088282486,14.980203317281953,0.037988228999466855,0.8861945657453287,0.896384964670645,0.010190398925316257
505,参数AFT两组,15.106474050294254,15.125735687533423,0.019261637239168294,0.8912764097874373,0.9004812869243474,0.009204877136910095
506,参数AFT两组,15.311396468699822,15.390583199571944,0.07918673087212191,0.8926065883865612,0.900693160231257,0.008086571844695856
507,树AFT三组,15.057784911717478,15.046548956661297,-0.011235955056180913,0.8894708111877184,0.8976058054622228,0.00813499427450437
508,参数AFT两组,15.112894596040645,15.138041733547333,0.0251471375066874,0.8922160581185039,0.8983255778638574,0.006109519745353453
509,参数AFT两组,14.878009630818603,14.866773675762424,-0.011235955056179137,0.8955774887957021,0.8969435405560979,0.0013660517603958366
510,参数AFT两组,15.155698234349902,15.08346709470303,-0.07223113964687222,0.895337609410354,0.8966449273785315,0.0013073179681775127
511,参数AFT两组,15.350454788657018,15.408239700374512,0.057784911717494225,0.8965857304109682,0.9002427293659108,0.0036569989549425364
512,树AFT三组,15.350454788657018,15.385767790262152,0.035313001605134176,0.8853808029551286,0.897026619878678,0.01164581692354949
513,树AFT三组,15.039058319957178,14.999999999999982,-0.039058319957195664,0.8879410399101134,0.8980438659058328,0.010102825995719433
514,参数AFT两组,15.545746388443,15.565008025682163,0.019261637239162965,0.8911078922599427,0.8990891327454086,0.00798124048546589
515,参数AFT两组,15.252006420545728,15.259497057249849,0.007490636704121201,0.8960816993680607,0.8984775956436093,0.0023958962755485924
516,参数AFT两组,15.46548956661314,15.406634563937917,-0.058855002675223034,0.8922076438588079,0.8982949977432979,0.006087353884489999
517,参数AFT两组,15.208667736757606,15.229534510433371,0.02086677367576506,0.8954388226344492,0.9001877657666815,0.004748943132232286
518,参数AFT两组,15.187800963081841,15.210807918673067,0.02300695559122623,0.895023061099216,0.9001796344168997,0.00515657331768371
519,树AFT三组,14.849117174959856,14.828250401284093,-0.020866773675763284,0.8893710530234499,0.8987495852393104,0.009378532215860491
520,树AFT三组,15.248261102193668,15.199036918138022,-0.04922418405564599,0.8899115768168232,0.8981426741252321,0.008231097308408875
521,参数AFT两组,15.264847512038504,15.219368646334921,-0.04547886570358273,0.8915499339070072,0.8982543644087609,0.006704430501753733
522,参数AFT两组,15.014981273408225,15.035313001605118,0.02033172819689355,0.8928810268320564,0.8997055275570957,0.006824500725039262
523,参数AFT两组,15.196896736222559,15.222578919208113,0.02568218298555358,0.8948811827960245,0.901003632945852,0.006122450149827485
524,树AFT三组,15.120385232744763,15.123060460139094,0.0026752273943309035,0.8894560485653196,0.898269229991924,0.008813181426604477
525,参数AFT两组,15.075976457998912,15.040128410914908,-0.03584804708400391,0.8948167417928294,0.8987457790392201,0.00392903724639071
526,参数AFT两组,14.98073836276082,14.959336543606188,-0.02140181915463124,0.8980966906349032,0.8995443948200333,0.001447704185130183
527,参数AFT两组,15.280898876404473,15.356875334403405,0.07597645799893193,0.8907019038598897,0.8985441694569845,0.007842265597094777
528,树AFT三组,15.447833065810569,15.410379882289977,-0.03745318352059179,0.8887419188773384,0.8979655838674137,0.009223664990075209
529,参数AFT两组,15.146602461209184,15.157838416265365,0.011235955056180913,0.8919183659338159,0.900320564109039,0.008402198175223141
530,参数AFT两组,14.990369181380402,14.95826645264846,-0.03210272873194242,0.8911212685207518,0.8988319502873908,0.007710681766639027
531,树AFT三组,15.3055109684323,15.378277153558033,0.07276618512573307,0.8893721090429167,0.8992839348012058,0.009911825758289083
532,参数AFT两组,15.136436597110738,15.129481005885483,-0.00695559122525502,0.8946507524477815,0.8987686975054697,0.004117945057688255
533,树AFT三组,15.07597645799891,15.084537185660764,0.008560727661853562,0.8855571095225657,0.8983739298887453,0.012816820366179593
534,参数AFT两组,15.160513643659693,15.103263777421063,-0.05724986623862982,0.8943259071498042,0.8949551648110179,0.0006292576612136891
535,参数AFT两组,15.200107009095753,15.187265917602977,-0.012841091492775902,0.8920252597573837,0.8955287281944627,0.003503468437079049
536,参数AFT两组,15.117710005350439,15.132691278758676,0.014981273408237072,0.8901320583938804,0.8998173732418454,0.009685314847964976
537,参数AFT两组,15.109149277688585,15.075976457998914,-0.03317281968967123,0.8940400348492766,0.8995697922019593,0.005529757352682685
538,参数AFT两组,15.183520599250917,15.221508828250384,0.037988228999466855,0.8934222116324844,0.9004002954589205,0.0069780838264361655
539,参数AFT两组,15.187800963081841,15.187800963081845,3.552713678800501e-15,0.8944321933565788,0.9008769785042912,0.006444785147712406
540,参数AFT两组,15.308721241305491,15.321027287319403,0.012306046013911498,0.8934242553119885,0.9013541988825233,0.007929943570534781
541,参数AFT两组,15.110219368646316,15.080791867308704,-0.029427501337611517,0.8900219387091637,0.8992586616239082,0.009236722914744533
542,参数AFT两组,15.162653825575157,15.240770465489549,0.07811663991439133,0.8934203060970323,0.8986179754763293,0.005197669379296999
543,参数AFT两组,15.280363830925609,15.247191011235936,-0.033172819689673005,0.8929272990109935,0.8970755790492525,0.004148280038258956
544,参数AFT两组,15.16211878009629,15.235420010700894,0.07330123060460458,0.8932666286119548,0.8993422426804544,0.006075614068499546
545,参数AFT两组,14.897806313536636,14.935259497057238,0.03745318352060245,0.8979276436838911,0.8996396218649481,0.00171197818105695
546,参数AFT两组,15.213483146067395,15.210807918673067,-0.002675227394327351,0.8956031453642657,0.8991048779344798,0.0035017325702141333
547,参数AFT两组,15.083467094703032,15.075441412520046,-0.008025682182985605,0.8909316114514215,0.8966522573286765,0.0057206458772549595
548,树AFT三组,15.199036918138024,15.189406099518441,-0.00963081861958237,0.8873041324471052,0.8997462057676505,0.012442073320545366
549,参数AFT两组,14.856072766185113,14.85500267522738,-0.0010700909577323614,0.8949837397854584,0.8983488377652533,0.0033650979797948954
550,参数AFT两组,15.237560192616353,15.263777421080771,0.026217228464417985,0.8928064069308738,0.897200588859699,0.004394181928825236
551,参数AFT两组,15.271268057784896,15.257356875334384,-0.013911182450511816,0.8927138175893118,0.8973666817662609,0.004652864176949101
552,参数AFT两组,14.982343499197412,14.950240770465472,-0.032102728731940644,0.8922206658025312,0.8987382382959238,0.006517572493392576
553,参数AFT两组,15.291064740502923,15.33761369716424,0.046548956661316865,0.8911346222713584,0.8960394254648638,0.0049048031935053915
554,参数AFT两组,15.064205457463869,15.07972177635097,0.015516318887101477,0.8910571918449345,0.8991465072865635,0.008089315441629052
555,参数AFT两组,15.31621187800961,15.258962011770983,-0.057249866238628044,0.8931397716998853,0.899748305881932,0.006608534182046655
556,参数AFT两组,14.929373996789709,14.947565543071144,0.018191546281435933,0.8948937829897068,0.8974959190019299,0.002602136012223144
557,参数AFT两组,15.369181380417318,15.383092562867821,0.013911182450502935,0.897084410541606,0.8977631769937291,0.0006787664521230585
558,参数AFT两组,14.980738362760817,14.980203317281951,-0.0005350454788661807,0.892232041228096,0.90121614859149,0.008984107363394056
559,参数AFT两组,15.264847512038505,15.289994649545193,0.0251471375066874,0.8953855575013568,0.899155993492089,0.003770435990732124
560,参数AFT两组,15.252006420545726,15.299090422685909,0.047084002140183046,0.895143267535256,0.8993698141811037,0.004226546645847762
561,参数AFT两组,15.099518459069003,15.078116639914374,-0.021401819154629464,0.8961683448127095,0.8971202451057014,0.0009519002929919695
562,树AFT三组,15.335473515248776,15.258426966292117,-0.07704654895665897,0.8884999583576477,0.8999290707915598,0.011429112433912092
563,参数AFT两组,15.078651685393242,15.125200642054555,0.04654895666131331,0.892799138752882,0.8964968692338222,0.0036977304809402423
564,参数AFT两组,15.403424291064722,15.391118245050809,-0.012306046013913274,0.8906050472181697,0.8981542816392926,0.007549234421122875
565,树AFT三组,15.111289459604048,15.18566078116638,0.07437132156233162,0.8839465707158612,0.8966487541137323,0.012702183397871103
566,树AFT三组,15.222578919208113,15.181915462814322,-0.04066345639379065,0.8878256877894118,0.8986308416525552,0.010805153863143402
567,参数AFT两组,15.22043873729265,15.187800963081845,-0.03263777421080505,0.894242836488816,0.8983603854036599,0.004117548914843949
568,树AFT三组,15.504547886570336,15.447833065810576,-0.05671482075976009,0.884956453754693,0.8968387997370721,0.011882345982379139
569,参数AFT两组,15.006955591225237,14.998929909042252,-0.008025682182985605,0.8926219400016788,0.9005722967227161,0.007950356721037277
570,参数AFT两组,15.026752273943266,14.983948635634016,-0.04280363830925005,0.893132975763747,0.8973724145043622,0.004239438740615276
571,参数AFT两组,15.01284109149276,15.064205457463867,0.05136436597110716,0.8904792772743713,0.8984395857493449,0.007960308474973643
572,参数AFT两组,15.106474050294254,15.095238095238079,-0.011235955056175584,0.8908686013575912,0.8973013182141765,0.006432716856585308
573,树AFT三组,15.051364365971091,15.046548956661299,-0.004815409309792074,0.8889374580351425,0.9001473641026397,0.011209906067497277
574,树AFT三组,15.097913322632404,15.173889780631336,0.07597645799893193,0.8862927426221429,0.901372195607569,0.015079452985426123
575,参数AFT两组,15.32637774210806,15.352594970572484,0.02621722846442509,0.8913034953654279,0.9005169327383263,0.00921343737289848
576,参数AFT两组,15.28036383092561,15.217228464419458,-0.06313536650615248,0.8913082785426231,0.8918033402378283,0.0004950616952051901
577,树AFT三组,15.099518459069003,15.097378277153542,-0.00214018191546117,0.8880636941357747,0.8993476570639419,0.011283962928167246
578,树AFT三组,15.019796682718015,15.102728731942197,0.08293204922418163,0.888854313818945,0.8982013635919173,0.009347049772972293
579,树AFT三组,15.31621187800961,15.301230604601374,-0.014981273408237072,0.8892280780947425,0.8982596015817432,0.009031523487000759
580,参数AFT两组,15.213483146067396,15.199036918138024,-0.014446227929372668,0.8928697083455229,0.8970825410509707,0.004212832705447811
581,参数AFT两组,15.124130551096828,15.15355805243444,0.029427501337611517,0.8929924886464996,0.899203495244102,0.006211006597602431
582,参数AFT两组,15.163723916532886,15.126270733012287,-0.0374531835205989,0.8914472644562513,0.8992090618696769,0.007761797413425531
583,树AFT三组,15.166934189406078,15.090422685928285,-0.07651150347779279,0.8855505565715881,0.899837926947167,0.014287370375578923
584,参数AFT两组,15.154628143392173,15.152487961476709,-0.002140181915464723,0.897752379485837,0.8988903124968869,0.0011379330110499186
585,参数AFT两组,14.948635634028875,15.010700909577297,0.062065275548421894,0.8935264731974198,0.9003570524642719,0.006830579266852044
586,参数AFT两组,15.213483146067395,15.14339218833599,-0.07009095773140395,0.8901749049317376,0.8999755768695034,0.009800671937765792
587,参数AFT两组,15.149277688603512,15.16318887105402,0.013911182450508264,0.8906073978016003,0.8986984769793184,0.008091079177718119
588,参数AFT两组,15.336543606206506,15.323167469234866,-0.013376136971640307,0.891168268343188,0.9004094923346677,0.009241223991479752
589,参数AFT两组,15.093097913322614,15.094703049759215,0.0016051364366003185,0.8901399317179608,0.8986457102008525,0.00850577848289169
590,参数AFT两组,15.057249866238612,15.036383092562849,-0.020866773675763284,0.8928130346091647,0.9000599925935291,0.007246957984364366
591,参数AFT两组,15.308186195826625,15.285179240235403,-0.023006955591222678,0.8990183476573795,0.8985164813503513,-0.0005018663070281981
592,参数AFT两组,15.179775280898859,15.144462279293723,-0.03531300160513595,0.8927049114598158,0.8960406820117247,0.003335770551908923
593,参数AFT两组,15.080256821829838,15.069020866773661,-0.01123595505617736,0.8937238889221168,0.8981708281317318,0.00444693920961492
594,树AFT三组,15.313536650615283,15.336008560727645,0.022471910112361826,0.8827682580954739,0.8985974839436899,0.015829225848216
595,参数AFT两组,15.20064205457462,15.181915462814324,-0.018726591760296785,0.895005757135279,0.8988109969122848,0.0038052397770058644
596,参数AFT两组,15.252006420545728,15.30658105939003,0.05457463884430247,0.8917134260625463,0.9003890992135638,0.008675673151017471
597,参数AFT两组,15.040663456393776,15.01284109149276,-0.027822364901016527,0.8946704246541262,0.8993389587934244,0.004668534139298242
598,参数AFT两组,15.17335473515247,15.169074371321546,-0.0042803638309241165,0.8945981231707248,0.8996120543623657,0.005013931191640841
599,参数AFT两组,15.170679507758141,15.201177100053487,0.030497592295345655,0.8933630968176349,0.8995720871833706,0.006208990365735634
600,参数AFT两组,15.23916532905295,15.184590690208651,-0.05457463884429892,0.8932393840328527,0.8986252446482004,0.005385860615347626
601,参数AFT两组,15.032102728731925,15.046013911182433,0.013911182450508264,0.8966438161125011,0.8958774497487232,-0.000766366363777915
602,参数AFT两组,15.317817014446208,15.265382557517373,-0.052434456928834194,0.8910805831095284,0.8991721684294852,0.008091585319956796
603,参数AFT两组,15.0840021401819,15.136436597110738,0.05243445692883775,0.8904944460555942,0.8990874942938767,0.008593048238282441
604,参数AFT两组,15.008025682182968,14.963081861958251,-0.044943820224716546,0.8962335942266216,0.900448286150631,0.004214691924009362
605,参数AFT两组,15.050829320492227,15.049224184055626,-0.0016051364366003185,0.897082421041104,0.9002834653891243,0.0032010443480202655
606,参数AFT两组,15.026752273943266,14.96682718031031,-0.05992509363295717,0.8933871836447287,0.8985305941589159,0.005143410514187208
607,参数AFT两组,15.07597645799891,15.090422685928287,0.01444622792937622,0.8909273882162565,0.8963626626186646,0.005435274402408097
608,参数AFT两组,14.967897271268042,14.930444087747443,-0.0374531835205989,0.8932288045926612,0.9000951970754026,0.006866392482741457
609,参数AFT两组,15.264847512038504,15.2306046013911,-0.03424291064740359,0.8925870935668113,0.8995363053920093,0.006949211825198032
610,参数AFT两组,15.110219368646318,15.16104868913856,0.05082932049224276,0.8903391455511885,0.8972408685223178,0.006901722971129232
611,参数AFT两组,15.347244515783819,15.29534510433385,-0.05189941144996979,0.895871349057948,0.8987786868491519,0.00290733779120389
612,参数AFT两组,14.970037453183503,14.94703049759228,-0.023006955591222678,0.8929734593563954,0.8952041386420688,0.0022306792856734425
613,参数AFT两组,15.173354735152468,15.19208132691277,0.018726591760302114,0.8933215881865391,0.898948843929823,0.005627255743283932
614,参数AFT两组,15.146602461209184,15.186195826645246,0.039593365436061845,0.8909031587104355,0.9000301988935022,0.009127040183066759
615,参数AFT两组,15.14927768860351,15.20438737292668,0.05510968432317043,0.893768639307239,0.8990094860147071,0.00524084670746805
616,参数AFT两组,15.200642054574617,15.217228464419458,0.016586409844840944,0.8929087434656651,0.8935694680426197,0.0006607245769546521
617,参数AFT两组,14.993579454253593,15.046013911182433,0.052434456928839523,0.8922043158288664,0.8986668252675035,0.006462509438637132
618,树AFT三组,15.126805778491153,15.170144462279277,0.04333868378812333,0.8893780867356488,0.8982001960292343,0.008822109293585512
619,参数AFT两组,15.302835741037969,15.322097378277135,0.019261637239166518,0.8916279405700944,0.8989428058438907,0.007314865273796323
620,参数AFT两组,15.030497592295328,15.060995184590674,0.030497592295345655,0.89613529129674,0.8991183935413789,0.0029831022446389355
621,参数AFT两组,15.26056714820758,15.212413055109666,-0.04815409309791363,0.8927238745149949,0.8998643682150271,0.007140493700032224
622,参数AFT两组,15.062600321027269,15.077581594435511,0.014981273408242402,0.890867815946481,0.8983911666157278,0.007523350669246809
623,参数AFT两组,15.322632423756,15.287319422150862,-0.03531300160513773,0.8927881964115173,0.8984308879414191,0.005642691529901822
624,参数AFT两组,15.157838416265367,15.145532370251452,-0.01230604601391505,0.8941275583072024,0.8967181566910932,0.002590598383890863
625,参数AFT两组,15.03370786516852,15.060995184590674,0.0272873194221539,0.8901981559955287,0.8991410605244584,0.008942904528929763
626,参数AFT两组,15.03049759229533,15.013376136971624,-0.017121455323705348,0.8971558632560659,0.8993062580546759,0.0021503947986100114
627,树AFT三组,15.101123595505602,15.111289459604048,0.010165864098446775,0.8818260612217012,0.8989694420268878,0.017143380805186625
628,参数AFT两组,15.342964151952895,15.279828785446748,-0.06313536650614715,0.8947864756169207,0.8992666697810383,0.004480194164117601
629,参数AFT两组,15.264847512038504,15.191011235955036,-0.07383627608346721,0.8900107618310722,0.8958711340349789,0.005860372203906672
630,树AFT三组,15.179775280898857,15.180310326377723,0.0005350454788661807,0.889942150287619,0.8981725911941064,0.00823044090648739
631,树AFT三组,15.065810593900464,15.064740502942737,-0.0010700909577270323,0.8890377226519366,0.9005677320831722,0.01153000943123561
632,树AFT三组,15.222578919208114,15.289994649545193,0.06741573033707837,0.8851183078405829,0.897719229490955,0.012600921650372077
633,树AFT三组,15.224719101123576,15.234884965222026,0.010165864098450328,0.8888490856596563,0.8995864213620239,0.010737335702367679
634,参数AFT两组,15.117710005350439,15.144997324772588,0.02728731942214857,0.8927157755269187,0.8959740404227045,0.003258264895785734
635,参数AFT两组,15.039593365436044,15.053504547886554,0.01391118245051004,0.8900171190756769,0.9005488532952043,0.010531734219527356
636,参数AFT两组,15.46548956661314,15.444087747458513,-0.021401819154627688,0.8943630138769569,0.9008017571695709,0.006438743292613958
637,树AFT三组,15.141787051899392,15.09149277688602,-0.050294275013373024,0.8870860093622432,0.8982205454105758,0.011134536048332588
638,参数AFT两组,14.993579454253593,15.058855002675212,0.06527554842161898,0.892498248573019,0.896959034974949,0.004460786401930039
639,树AFT三组,15.063670411985,15.071696094167987,0.008025682182987381,0.8884536478250205,0.9000263796612973,0.011572731836276828
640,参数AFT两组,14.834670947030483,14.824505082932031,-0.010165864098452104,0.8950414462587513,0.8966999094987893,0.001658463240038044
641,参数AFT两组,15.244515783841608,15.292134831460658,0.047619047619049226,0.8914155050707817,0.8994461234105205,0.008030618339738838
642,参数AFT两组,15.329052969502388,15.303905831995703,-0.025147137506685624,0.8958057749486701,0.8985244054716408,0.002718630522970722
643,参数AFT两组,15.110754414125184,15.09416800428035,-0.016586409844833838,0.8951318797743492,0.8982202469328634,0.003088367158514238
644,参数AFT两组,15.093097913322612,15.048154093097898,-0.04494382022471477,0.8931889774037584,0.8965987723331871,0.003409794929428722
645,参数AFT两组,15.294810058854981,15.19047619047617,-0.10433386837881109,0.8910944265913608,0.8970269853394718,0.005932558748110939
646,树AFT三组,15.123595505617958,15.170679507758141,0.047084002140183046,0.8888456502556312,0.8994705824899688,0.01062493223433758
647,参数AFT两组,14.997859818084521,14.937399678972694,-0.060460139111826905,0.8945963470439972,0.8962647363040895,0.0016683892600923844
648,参数AFT两组,15.169609416800407,15.144462279293725,-0.02514713750668207,0.897105863617285,0.8991416355562497,0.002035771938964759
649,参数AFT两组,15.006955591225237,15.064740502942733,0.057784911717496,0.8905444113124464,0.899348099406807,0.008803688094360607
650,树AFT三组,15.161583734617423,15.169074371321544,0.007490636704121201,0.8897130596457684,0.8984442518786112,0.0087311922328428
651,参数AFT两组,15.440342429106453,15.388443017656483,-0.05189941144996979,0.8902743592302359,0.8986624722439018,0.008388113013665932
652,参数AFT两组,14.942215088282486,14.897271268057768,-0.04494382022471832,0.8927671474865309,0.8965694683973434,0.003802320910812562
653,参数AFT两组,15.433921883360066,15.386302835741017,-0.047619047619049226,0.8911120374945567,0.8986740768925404,0.007562039397983722
654,参数AFT两组,15.302835741037969,15.260032102728715,-0.0428036383092536,0.8905789191332818,0.8997585409347691,0.009179621801487348
655,参数AFT两组,15.297485286249312,15.255216693418925,-0.04226859283038742,0.8920259264281386,0.8975108118610772,0.005484885432938569
656,树AFT三组,15.215088282503993,15.161583734617427,-0.053504547886566556,0.8883888792749454,0.8981858502741649,0.009796970999219501
657,树AFT三组,15.375066880684837,15.299090422685909,-0.07597645799892838,0.8878159701737037,0.8982935825741671,0.01047761240046341
658,参数AFT两组,15.307116104868895,15.30765115034776,0.0005350454788661807,0.8909136208894501,0.9015776924028861,0.010664071513435958
659,参数AFT两组,15.343499197431763,15.346709470304958,0.003210272873195308,0.89281555589451,0.8991265548270702,0.006310998932560152
660,参数AFT两组,14.919208132691265,14.995184590690188,0.07597645799892305,0.8925038450275505,0.8996978734247245,0.007194028397173979
661,参数AFT两组,15.123595505617958,15.168004280363816,0.04440877474585747,0.893605588072748,0.9012620102417357,0.007656422168987653
