重复,方案,最低审计均值,最低审计保守下限,均值安全,保守下限安全,平均检测孕周
971,v2整数切点35_开发18_23,0.9479912855286451,0.9418970404675453,True,True,18.786516853932586
971,v2整数切点35_部署18_22,0.9423436545032452,0.9361524963065653,True,True,18.629213483146067
971,问题2_18_22,0.9496361698237639,0.9443530511526704,True,True,18.779026217228463
971,问题2_16_18,0.9015268217079261,0.8932612615146245,True,False,16.38951310861423
972,v2数据切点35.33,0.9474908908818798,0.9423429831736012,True,True,18.95505617977528
972,v2整数切点35_开发18_23,0.9501408496037603,0.9447356035866524,True,True,19.029962546816478
972,v2整数切点35_部署18_22,0.9427992272404733,0.9377779510288566,True,True,18.823970037453183
972,问题2_18_22,0.9496923717731693,0.9451139898410061,True,True,19.03370786516854
972,问题2_16_18,0.895061910155115,0.8876656756117036,True,False,16.51685393258427
973,v2数据切点35.33,0.94805995614997,0.9426110810960157,True,True,18.84269662921348
973,v2整数切点35_开发18_23,0.94805995614997,0.9426244492715231,True,True,18.880149812734082
973,v2整数切点35_部署18_22,0.9450709668191654,0.9382374149891107,True,True,18.704119850187265
973,问题2_18_22,0.94805995614997,0.9426244492715231,True,True,18.913857677902623
973,问题2_16_18,0.9078212546825057,0.8997161890356097,True,False,16.45692883895131
974,v2数据切点35.33,0.9426057204085984,0.9361895424094088,True,True,18.636704119850187
974,v2整数切点35_开发18_23,0.9463185193176176,0.9396869695125667,True,True,18.749063670411985
974,v2整数切点35_部署18_22,0.9413529363915861,0.9348237336639604,True,True,18.59925093632959
974,问题2_18_22,0.9507630528748694,0.9458664612102026,True,True,18.779026217228463
974,问题2_16_18,0.9033973209016987,0.8954181196187659,True,False,16.38951310861423
975,v2数据切点35.33,0.9317141748488604,0.9257066461918205,True,True,18.411985018726593
975,v2整数切点35_开发18_23,0.9391335555010545,0.932553049084894,True,True,18.617977528089888
975,v2整数切点35_部署18_22,0.9347642113487549,0.9283222756051066,True,True,18.49438202247191
