repeat,fold,方案,测试人数,最低审计概率,安全通过,审计切点
13,1,16/18,67,0.8804208843967734,False,30.093525|31.633451|33.783267
13,1,18/22,67,0.9361315566435034,True,30.093525|31.633451|33.783267
13,2,15/18,67,0.9118422723082106,True,30.041772|31.625814|33.727725
13,2,16/18,67,0.9163273090224223,True,30.041772|31.625814|33.727725
13,2,18/22,67,0.9548116904437598,True,30.041772|31.625814|33.727725
13,3,15/18,66,0.906934736762071,True,30.427198|31.753520|33.900394
13,3,16/18,66,0.9192781467633548,True,30.427198|31.753520|33.900394
13,3,18/22,66,0.9526961487134472,True,30.427198|31.753520|33.900394
14,0,15/18,67,0.9062694469029154,True,29.931512|31.751181|33.921390
14,0,16/18,67,0.9213530139941197,True,29.931512|31.751181|33.921390
14,0,18/22,67,0.9511657600851222,True,29.931512|31.751181|33.921390
14,1,15/18,67,0.8921535252954433,True,30.301570|31.625814|33.746960
14,1,16/18,67,0.8954484257308781,True,30.301570|31.625814|33.746960
14,1,18/22,67,0.9450719936264877,True,30.301570|31.625814|33.746960
14,2,15/18,67,0.8958179439850683,True,30.296942|31.740891|33.680106
14,2,16/18,67,0.9025321356558003,True,30.296942|31.740891|33.680106
14,2,18/22,67,0.9460513273850749,True,30.296942|31.740891|33.680106
14,3,15/18,66,0.8983589957025381,True,30.072841|31.640625|33.767265
14,3,16/18,66,0.9037610555969287,True,30.072841|31.640625|33.767265
14,3,18/22,66,0.9472931108133485,True,30.072841|31.640625|33.767265
15,0,15/18,67,0.8774179104808516,False,30.125005|31.759094|33.684261
15,0,16/18,67,0.9005012702309756,True,30.125005|31.759094|33.684261
15,0,18/22,67,0.9356530268162333,True,30.125005|31.759094|33.684261
15,1,15/18,66,0.9015301700252488,True,30.185555|31.626276|33.740191
15,1,16/18,66,0.9137302465122529,True,30.185555|31.626276|33.740191
15,1,18/22,66,0.948906603808533,True,30.185555|31.626276|33.740191
15,2,15/18,67,0.8889748720544665,False,30.117121|31.736002|33.921390
15,2,16/18,67,0.8914186737202138,True,30.117121|31.736002|33.921390
15,2,18/22,67,0.9462348370601787,True,30.117121|31.736002|33.921390
15,3,15/18,67,0.8927529663320016,True,30.107762|31.675613|33.769893
15,3,16/18,67,0.8971618211546195,True,30.107762|31.675613|33.769893
15,3,18/22,67,0.946027264203637,True,30.107762|31.675613|33.769893
16,0,15/18,67,0.900231848138749,True,30.179373|31.766323|33.783267
16,0,16/18,67,0.9026398880825883,True,30.179373|31.766323|33.783267
16,0,18/22,67,0.9493802547175544,True,30.179373|31.766323|33.783267
16,1,15/18,67,0.8997659037843292,True,30.297941|31.675613|33.769893
16,1,16/18,67,0.9048033086632079,True,30.297941|31.675613|33.769893
16,1,18/22,67,0.9512438333399388,True,30.297941|31.675613|33.769893
16,2,15/18,66,0.8998095865000539,True,30.119402|31.625352|33.767265
16,2,16/18,66,0.904474983370356,True,30.119402|31.625352|33.767265
16,2,18/22,66,0.9501162062261065,True,30.119402|31.625352|33.767265
16,3,15/18,67,0.8899091249589839,False,30.007698|31.675613|33.742611
16,3,16/18,67,0.9098176599891897,True,30.007698|31.675613|33.742611
16,3,18/22,67,0.9410047572217621,True,30.007698|31.675613|33.742611
17,0,15/18,66,0.9021411374046762,True,30.160826|31.732941|33.799734
17,0,16/18,66,0.9054208021911073,True,30.160826|31.732941|33.799734
17,0,18/22,66,0.9525351236960974,True,30.160826|31.732941|33.799734
17,1,15/18,67,0.8942221750569037,True,30.260929|31.743951|33.921390
17,1,16/18,67,0.8969627803090382,True,30.260929|31.743951|33.921390
17,1,18/22,67,0.9441293030529135,True,30.260929|31.743951|33.921390
17,2,15/18,67,0.9028346352464198,True,30.041772|31.633451|33.783267
