重复,胜出组数,胜出切点,胜出推荐孕周,胜出平均孕周,胜出最低审计概率,存在安全方案,1组平均孕周,1组安全,2组平均孕周,2组安全,3组平均孕周,3组安全,4组平均孕周,4组安全
197,2,35.647570,14.571429|18.714286,15.08346709470303,0.8936624401044754,True,15.142857142857125,False,15.08346709470303,True,15.07116104868912,True,15.072231139646853,True
198,2,35.782146,14.571429|19.000000,15.069020866773657,0.8906032222555714,True,15.142857142857125,False,15.069020866773657,True,15.02889245585873,True,15.028357410379865,True
199,2,34.399995,14.571429|17.714286,15.218833600856055,0.8932641116586022,True,15.285714285714267,False,15.218833600856055,True,15.20064205457462,True,15.199036918138024,True
200,2,34.431689,14.428571|18.571429,15.359550561797732,0.8968087732351016,True,15.57142857142855,False,15.359550561797732,True,15.346174424826094,True,15.324237560192596,True
201,2,34.505326,14.571429|17.714286,15.218833600856055,0.8949548028255404,True,15.285714285714267,False,15.218833600856055,True,15.195826645264829,True,15.188871054039575,True
202,2,33.355436,14.428571|17.714286,15.400749063670391,0.8907416671256057,True,15.57142857142855,False,15.400749063670391,True,15.324772605671464,True,15.323167469234866,True
203,2,33.300511,14.428571|17.142857,15.252006420545728,0.8939029739874398,True,15.285714285714267,False,15.252006420545728,True,15.190476190476172,True,15.192616372391635,True
204,2,34.327595,14.285714|18.714286,14.965757089352577,0.8916742954222645,True,15.142857142857125,False,14.965757089352577,True,14.945425361155682,True,14.940074906367023,True
205,2,34.431689,14.285714|18.000000,15.064740502942731,0.8910140187166989,True,15.142857142857125,False,15.064740502942731,True,15.027287319422133,True,15.026752273943266,True
206,2,35.698449,14.571429|19.142857,15.153558052434438,0.8909214328821818,True,15.285714285714267,False,15.153558052434438,True,15.136436597110738,True,15.13590155163187,True
207,2,34.297490,14.428571|18.142857,15.026752273943266,0.8937773934070018,True,15.142857142857125,False,15.026752273943266,True,15.004815409309773,True,15.002140181915445,True
208,2,34.459301,14.571429|18.285714,15.378277153558033,0.893549975640424,True,15.42857142857141,False,15.378277153558033,True,15.293204922418385,True,15.28785446762973,True
209,2,34.440085,14.428571|18.000000,15.124130551096826,0.8948565683918055,True,15.285714285714267,False,15.124130551096826,True,15.119315141787034,True,15.119315141787034,True
210,2,34.315118,14.428571|18.000000,15.124130551096826,0.8978178567114541,True,15.285714285714267,False,15.124130551096826,True,15.124130551096826,True,15.121455323702497,True
211,2,34.646074,14.428571|18.000000,15.003745318352042,0.8918895396434853,True,15.142857142857125,False,15.003745318352042,True,14.984483681112877,True,14.986088817549472,True
212,2,34.315118,14.285714|18.142857,14.964686998394846,0.8903178710700459,True,15.142857142857125,False,14.964686998394846,True,14.957196361690727,True,14.957196361690727,True
213,2,34.397104,14.428571|18.285714,15.252006420545728,0.8952920334234613,True,15.285714285714267,False,15.252006420545728,True,15.226324237560174,True,15.220973782771518,True
214,2,34.147500,14.142857|18.285714,14.90315676832529,0.8916318521059026,True,14.999999999999982,False,14.90315676832529,True,14.881219903691797,True,14.881754949170661,True
215,2,34.397104,14.571429|17.857143,15.125200642054558,0.8940747034505067,True,15.285714285714267,False,15.125200642054558,True,15.127875869448886,True,15.12734082397002,True
216,2,34.315118,14.428571|18.000000,15.204387372926682,0.8900051018591427,True,15.42857142857141,False,15.204387372926682,True,15.196361690743693,True,15.195826645264829,True
217,2,33.300511,14.714286|17.142857,15.460139111824486,0.8905732735295372,True,15.57142857142855,False,15.460139111824486,True,15.41252006420544,True,15.406634563937917,True
218,2,34.241567,14.428571|17.428571,15.113964686998377,0.8938759013965942,True,15.285714285714267,False,15.113964686998377,True,15.101658640984466,True,15.097913322632404,True
219,2,34.474670,14.428571|18.285714,15.04975922953449,0.893117408331382,True,15.142857142857125,False,15.04975922953449,True,15.01765650080255,True,15.004815409309774,True
220,2,34.440085,14.428571|18.000000,15.15088282504011,0.8966905556792474,True,15.285714285714267,False,15.15088282504011,True,15.136436597110734,True,15.140181915462795,True
221,2,33.249658,14.285714|17.142857,15.18459069020865,0.8945996913221499,True,15.285714285714267,False,15.18459069020865,True,15.13483146067414,True,15.12841091492775,True
222,2,34.486110,14.285714|17.857143,14.740502942750116,0.8900383756552381,True,14.85714285714284,False,14.740502942750116,True,14.726056714820743,True,14.711610486891368,True
223,2,33.772521,14.142857|17.285714,15.01391118245049,0.8905736094287722,True,15.142857142857125,False,15.01391118245049,True,14.97645799892989,True,14.965757089352577,True
224,2,33.758985,14.428571|17.571429,15.264312466559637,0.8925447701671518,True,15.42857142857141,False,15.264312466559637,True,15.23167469234883,True,15.231139646869966,True
225,2,32.893105,14.142857|16.571429,15.006955591225237,0.8928339423087935,True,15.142857142857125,False,15.006955591225237,True,14.94435527019795,True,14.947565543071144,True
226,2,35.853479,14.571429|19.285714,15.154093097913304,0.8918659850942269,True,15.285714285714267,False,15.154093097913304,True,15.13964686998393,True,15.141787051899392,True
227,2,34.412473,14.285714|18.571429,15.152487961476707,0.8947165489324723,True,15.285714285714267,False,15.152487961476707,True,15.139111824505065,True,15.141787051899392,True
228,2,33.298701,14.285714|17.000000,15.007490636704102,0.8902983678266089,True,15.142857142857125,False,15.007490636704102,True,14.947565543071143,True,14.942750133761352,True
229,2,34.288615,14.428571|18.142857,15.23542001070089,0.8919036987752884,True,15.42857142857141,False,15.23542001070089,True,15.226324237560172,True,15.229534510433368,True
230,2,34.315118,14.428571|17.857143,14.980738362760817,0.893675897919293,True,15.142857142857125,False,14.980738362760817,True,14.980738362760817,True,14.973247726056698,True
231,2,34.533138,14.428571|18.714286,15.00642054574637,0.890860364349258,True,15.142857142857125,False,15.00642054574637,True,14.978063135366488,True,14.978063135366488,True
232,2,34.646074,14.571429|18.000000,15.136436597110736,0.8912298419675316,True,15.142857142857125,False,15.136436597110736,True,15.11235955056178,True,15.11235955056178,True
233,2,34.147500,14.428571|17.285714,15.027822364900999,0.894555038831529,True,15.142857142857125,False,15.027822364900999,True,15.027822364900999,True,15.022471910112339,True
234,2,33.772521,14.285714|17.285714,15.094703049759211,0.8945226551103883,True,15.142857142857125,False,15.094703049759211,True,15.04975922953449,True,15.039593365436044,True
235,2,33.731881,14.428571|17.857143,15.365971107544123,0.8987877154887141,True,15.42857142857141,False,15.365971107544123,True,15.324772605671464,True,15.324772605671464,True
236,2,34.352948,14.571429|18.571429,15.380417335473494,0.8957592247328321,True,15.42857142857141,False,15.380417335473494,True,15.36383092562866,True,15.363830925628656,True
237,2,34.513921,14.571429|18.571429,15.24558587479934,0.8915742578826666,True,15.285714285714267,False,15.24558587479934,True,15.191011235955036,True,15.189941144997304,True
238,2,34.075681,14.428571|17.285714,15.11342964151951,0.8957685295800343,True,15.142857142857125,False,15.11342964151951,True,15.092027822364884,True,15.09149277688602,True
239,2,34.268071,14.428571|18.142857,15.082397003745301,0.8919321223314163,True,15.285714285714267,False,15.082397003745301,True,15.078116639914375,True,15.080256821829837,True
240,2,34.397104,14.428571|18.428571,15.222578919208113,0.8908962342800367,True,15.42857142857141,False,15.222578919208113,True,15.21294810058853,True,15.211342964151935,True
241,2,34.647306,14.571429|18.714286,15.316211878009613,0.8924228444491977,True,15.42857142857141,False,15.316211878009613,True,15.295345104333851,True,15.299625468164777,True
242,2,34.440085,14.571429|18.000000,15.097913322632406,0.8941332102352787,True,15.142857142857125,False,15.097913322632406,True,15.077046548956643,True,15.076511503477775,True
243,2,34.384626,14.285714|18.142857,14.993579454253593,0.894801260891805,True,15.142857142857125,False,14.993579454253593,True,14.981273408239684,True,14.976993044408758,True
244,2,34.498552,14.428571|18.571429,15.033707865168521,0.8952172136675812,True,15.142857142857125,False,15.033707865168521,True,15.02033172819688,True,15.02033172819688,True
245,2,33.249658,14.428571|17.000000,15.29534510433385,0.891872304678534,True,15.285714285714267,False,15.29534510433385,True,15.235420010700892,True,15.227929373996773,True
246,2,34.412473,14.428571|17.714286,15.006955591225237,0.8917918353280605,True,15.142857142857125,False,15.006955591225237,True,14.975922953451025,True,14.978598180845353,True
247,2,34.327595,14.285714|18.142857,15.036918138041717,0.8926465158703171,True,15.142857142857125,False,15.036918138041717,True,15.036918138041715,True,15.019796682718015,True
248,2,34.646074,14.428571|18.000000,14.963616907437114,0.892138947252928,True,15.142857142857125,False,14.963616907437114,True,14.948635634028877,True,14.94060995184589,True
249,2,32.707029,14.285714|16.714286,15.177100053504528,0.8910559378015346,True,15.285714285714267,False,15.177100053504528,True,15.142857142857125,True,15.133761369716407,True
250,2,33.234716,14.285714|17.285714,15.17335473515247,0.892645159212813,True,15.285714285714267,False,15.17335473515247,True,15.127875869448886,True,15.125735687533423,True
251,2,34.721552,14.428571|17.428571,14.788121990369165,0.8924767628243311,True,14.85714285714284,False,14.788121990369165,True,14.772605671482058,True,14.774210807918656,True
252,2,34.486110,14.428571|18.428571,15.117710005350437,0.8949473214294557,True,15.285714285714267,False,15.117710005350437,True,15.079186730872106,True,15.07116104868912,True
253,2,33.788756,14.428571|17.285714,15.070626003210256,0.8945201101450388,True,15.142857142857125,False,15.070626003210256,True,15.057249866238612,True,15.056179775280881,True
254,2,35.344351,14.571429|18.571429,15.065810593900462,0.8900586503703094,True,15.142857142857125,False,15.065810593900462,True,15.040128410914908,True,15.028357410379865,True
255,2,34.440085,14.428571|18.571429,15.281968967362207,0.8927292965288899,True,15.42857142857141,False,15.281968967362207,True,15.274478330658088,True,15.274478330658088,True
256,2,34.315118,14.428571|18.000000,15.09737827715354,0.8922926579515569,True,15.285714285714267,False,15.09737827715354,True,15.092027822364882,True,15.092027822364882,True
257,2,33.753728,14.571429|17.571429,15.425361155698218,0.892495402749006,True,15.57142857142855,False,15.425361155698218,True,15.382022471910092,True,15.362225789192063,True
258,2,33.026044,14.428571|16.857143,15.156233279828767,0.8964169064806223,True,15.285714285714267,False,15.156233279828767,True,15.104333868378795,True,15.099518459069001,True
259,2,34.252987,14.571429|17.428571,15.331193151417851,0.8940851643454034,True,15.42857142857141,False,15.331193151417851,True,15.281433921883343,True,15.275548421615818,True
260,2,34.178550,14.428571|17.142857,14.93686463349383,0.8975978136405133,True,14.999999999999982,False,14.93686463349383,True,14.920278223648992,True,14.9170679507758,True
261,2,33.300511,14.285714|17.000000,15.007490636704102,0.8958937513307426,True,15.142857142857125,False,15.007490636704102,True,14.963081861958248,True,14.961476725521651,True
262,2,34.440085,14.428571|18.000000,14.97699304440876,0.89446359828622,True,14.999999999999982,False,14.97699304440876,True,14.94168004280362,True,14.940074906367023,True
263,2,33.210559,14.428571|17.000000,15.189406099518441,0.8942848190916564,True,15.285714285714267,False,15.189406099518441,True,15.170144462279275,True,15.169609416800409,True
264,2,34.459301,14.428571|17.857143,15.173354735152468,0.8965727851531748,True,15.285714285714267,False,15.173354735152468,True,15.13483146067414,True,15.123060460139092,True
265,2,35.647570,14.571429|19.285714,15.118780096308168,0.8901897792073075,True,15.142857142857125,False,15.118780096308168,True,15.082397003745301,True,15.07383627608345,True
266,2,32.942161,14.285714|16.714286,15.104333868378793,0.893654280699721,True,15.142857142857125,False,15.104333868378793,True,15.082932049224164,True,15.082932049224164,True
267,2,34.721552,14.714286|18.000000,15.268057784911699,0.8912118164942013,True,15.285714285714267,False,15.268057784911699,True,15.210272873194201,True,15.203852327447814,True
268,2,34.327595,14.285714|18.142857,14.97913322632422,0.8917024525552004,True,15.142857142857125,False,14.97913322632422,True,14.978063135366488,True,14.97538790797216,True
269,2,34.817975,14.428571|18.000000,15.030497592295328,0.894370940367949,True,15.142857142857125,False,15.030497592295328,True,14.995719636169056,True,14.996789727126787,True
270,2,35.937176,14.571429|19.285714,15.136436597110736,0.8913236592478467,True,15.285714285714267,False,15.136436597110736,True,15.098983413590137,True,15.094703049759213,True
271,2,33.652450,14.285714|17.571429,15.122525414660227,0.8941616872466197,True,15.285714285714267,False,15.122525414660227,True,15.104333868378795,True,15.105403959336526,True
272,2,33.850064,14.285714|17.571429,15.257891920813252,0.8926966241140427,True,15.42857142857141,False,15.257891920813252,True,15.235955056179755,True,15.235955056179755,True
273,2,34.384626,14.428571|18.571429,15.064740502942733,0.8948149303095101,True,15.142857142857125,False,15.064740502942733,True,15.049224184055626,True,15.047084002140165,True
274,2,33.210559,14.285714|16.571429,14.970572498662369,0.8962518068713915,True,14.999999999999982,False,14.970572498662369,True,14.945960406634546,True,14.941144997324756,True
275,2,34.399995,14.428571|18.142857,15.179775280898859,0.8941128507746001,True,15.285714285714267,False,15.179775280898859,True,15.14339218833599,True,15.14339218833599,True
276,2,34.505326,14.428571|18.285714,14.963081861958248,0.8947430240705172,True,14.999999999999982,False,14.963081861958248,True,14.954521134296398,True,14.950240770465474,True
277,2,35.221012,14.428571|18.714286,15.199036918138024,0.890641452454624,True,15.285714285714267,False,15.199036918138024,True,15.183520599250919,True,15.18459069020865,True
278,2,34.226484,14.285714|17.857143,15.168539325842678,0.8947743084912994,True,15.285714285714267,False,15.168539325842678,True,15.168539325842678,True,15.166934189406081,True
279,2,34.252987,14.285714|17.714286,14.991974317816997,0.8925155870813154,True,15.142857142857125,False,14.991974317816997,True,14.991974317816997,True,14.993044408774727,True
280,2,34.399995,14.428571|18.285714,15.194221508828232,0.8960029406985657,True,15.285714285714267,False,15.194221508828232,True,15.175494917067931,True,15.170144462279275,True
