outer_fold,label,source,threshold,sensitivity,specificity,f2
0,T13,xgb_inner_oof,0.044381309612658175,0.5555555555555556,0.6827586206896552,0.22727272727272727
0,T13,xgb_inner_oof,0.04466803884009575,0.5555555555555556,0.6873563218390805,0.22935779816513763
0,T13,xgb_inner_oof,0.04489454051426498,0.5555555555555556,0.6919540229885057,0.23148148148148148
0,T13,xgb_inner_oof,0.04520478834047459,0.5555555555555556,0.696551724137931,0.2336448598130841
0,T13,xgb_inner_oof,0.04539590864231435,0.5555555555555556,0.6988505747126437,0.2347417840375587
0,T13,xgb_inner_oof,0.045576860224428264,0.5555555555555556,0.7034482758620689,0.23696682464454977
0,T13,xgb_inner_oof,0.04581473977924961,0.5555555555555556,0.7080459770114943,0.23923444976076555
0,T13,xgb_inner_oof,0.04597004571816472,0.5555555555555556,0.7126436781609196,0.24154589371980675
0,T13,xgb_inner_oof,0.046210692892207264,0.5555555555555556,0.7172413793103448,0.24390243902439024
0,T13,xgb_inner_oof,0.046292442681826834,0.5555555555555556,0.7218390804597701,0.24630541871921183
0,T13,xgb_inner_oof,0.046526626899175236,0.5555555555555556,0.7241379310344828,0.24752475247524752
0,T13,xgb_inner_oof,0.04691761230083255,0.5555555555555556,0.728735632183908,0.25
0,T13,xgb_inner_oof,0.04700801386950994,0.5555555555555556,0.7333333333333333,0.25252525252525254
0,T13,xgb_inner_oof,0.047209547466825166,0.5555555555555556,0.7379310344827587,0.25510204081632654
0,T13,xgb_inner_oof,0.04751031276794702,0.5555555555555556,0.7425287356321839,0.25773195876288657
0,T13,xgb_inner_oof,0.04765132773771935,0.5555555555555556,0.7448275862068966,0.25906735751295334
0,T13,xgb_inner_oof,0.04809834041999732,0.5555555555555556,0.7494252873563219,0.2617801047120419
0,T13,xgb_inner_oof,0.04833665183756733,0.5555555555555556,0.7540229885057471,0.26455026455026454
0,T13,xgb_inner_oof,0.048437826531166475,0.5555555555555556,0.7586206896551724,0.26737967914438504
0,T13,xgb_inner_oof,0.04877367250379212,0.5555555555555556,0.7632183908045977,0.2702702702702703
0,T13,xgb_inner_oof,0.04906922132232618,0.5,0.7655172413793103,0.2459016393442623
0,T13,xgb_inner_oof,0.04917725326249731,0.5,0.767816091954023,0.24725274725274726
0,T13,xgb_inner_oof,0.049641054489721406,0.5,0.7724137931034483,0.25
0,T13,xgb_inner_oof,0.04991029381889908,0.5,0.7770114942528735,0.25280898876404495
0,T13,xgb_inner_oof,0.050193612775246366,0.5,0.7816091954022989,0.2556818181818182
0,T13,xgb_inner_oof,0.05070992434472606,0.5,0.7862068965517242,0.25862068965517243
0,T13,xgb_inner_oof,0.05093045028502956,0.5,0.7885057471264367,0.26011560693641617
0,T13,xgb_inner_oof,0.051217411040909336,0.5,0.7931034482758621,0.2631578947368421
0,T13,xgb_inner_oof,0.05189000134326064,0.5,0.7977011494252874,0.26627218934911245
0,T13,xgb_inner_oof,0.05225529319702146,0.5,0.8022988505747126,0.2694610778443114
0,T13,xgb_inner_oof,0.052902544560691364,0.4444444444444444,0.8045977011494253,0.24242424242424243
0,T13,xgb_inner_oof,0.05358445858288359,0.4444444444444444,0.8091954022988506,0.24539877300613497
0,T13,xgb_inner_oof,0.05387978925550936,0.4444444444444444,0.8114942528735632,0.24691358024691357
0,T13,xgb_inner_oof,0.054315199570273295,0.4444444444444444,0.8160919540229885,0.25
0,T13,xgb_inner_oof,0.054951290340482295,0.4444444444444444,0.8206896551724138,0.25316455696202533
0,T13,xgb_inner_oof,0.05596389855592015,0.4444444444444444,0.825287356321839,0.2564102564102564
0,T13,xgb_inner_oof,0.05623607206749949,0.4444444444444444,0.8298850574712644,0.2597402597402597
0,T13,xgb_inner_oof,0.05682178657793139,0.4444444444444444,0.832183908045977,0.26143790849673204
0,T13,xgb_inner_oof,0.05768925734854792,0.4444444444444444,0.8367816091954023,0.26490066225165565
0,T13,xgb_inner_oof,0.05811018947952282,0.4444444444444444,0.8413793103448276,0.2684563758389262
0,T13,xgb_inner_oof,0.05865378540149771,0.4444444444444444,0.8459770114942529,0.272108843537415
0,T13,xgb_inner_oof,0.05901787208355912,0.4444444444444444,0.8505747126436781,0.27586206896551724
0,T13,xgb_inner_oof,0.05940529435140529,0.4444444444444444,0.8551724137931035,0.27972027972027974
0,T13,xgb_inner_oof,0.059523855432289025,0.4444444444444444,0.8574712643678161,0.28169014084507044
